longitude,latitude
76.86375983333333,43.18410433333334
76.86376266666666,43.18410716666667
76.86376716666668,43.18411266666667
76.86377133333333,43.184120666666665
76.8637715,43.18412033333334
76.863762,43.18412
76.8637595,43.184117833333325
76.8637555,43.184110499999996
76.86375033333334,43.18410666666667
76.86374833333333,43.18410600000001
76.8637445,43.18410366666667
76.863737,43.18410283333333
76.86373033333332,43.18410516666666
76.86372116666666,43.18411033333334
76.86371516666667,43.184115999999996
76.8637155,43.18412166666667
76.86371583333333,43.184128166666675
76.86371216666666,43.184130999999994
76.86371349999999,43.18413283333333
76.8637185,43.18413350000001
76.863724,43.18413583333333
76.86372899999999,43.18413733333333
76.86373033333332,43.18413699999999
76.86372733333333,43.18413666666667
76.863731,43.18413699999999
76.86373083333334,43.18414033333333
76.86373066666667,43.184141
76.86372966666666,43.18413966666667
76.86372666666666,43.18413950000001
76.86372316666666,43.18413983333333
76.86372883333334,43.18413716666667
76.86373433333333,43.18413466666666
76.8637425,43.184128333333334
76.86375983333333,43.18410433333334
76.863754,43.18410933333333
76.86376016666667,43.184165666666665
76.86377933333333,43.18416950000001
76.86377949999999,43.184158
76.863744,43.18420233333333
76.86372933333334,43.18422050000001
76.86370983333333,43.18424783333333
76.86369566666667,43.18425950000001
76.86367466666667,43.18426250000001
76.86366633333334,43.184258833333324
76.86365133333334,43.18425633333333
76.86366100000001,43.18423233333333
76.86369016666666,43.18416833333334
76.86375983333333,43.18410433333334
76.86375983333333,43.18410433333334
76.86368383333334,43.18409583333334
76.86375983333333,43.18410433333334
76.86375983333333,43.18410433333334
76.86375983333333,43.18410433333334
76.86375983333333,43.18410433333334
76.86375983333333,43.18410433333334
76.86375983333333,43.18410433333334
76.86375983333333,43.18410433333334
76.86375983333333,43.18410433333334
76.86375983333333,43.18410433333334
76.86375983333333,43.18410433333334
76.86375983333333,43.18410433333334
76.86375983333333,43.18410433333334
76.86375983333333,43.18410433333334
76.86375983333333,43.18410433333334
76.8635495,43.18411316666667
76.86355083333333,43.18412316666666
76.86355633333332,43.18413
76.86375983333333,43.18410433333334
76.86356216666667,43.18413466666666
76.86356133333334,43.18413683333333
76.86355966666666,43.184139
76.86355933333333,43.18413716666667
76.86355983333333,43.18413283333333
76.86355733333333,43.184134166666674
76.8635485,43.18413666666667
76.86354116666666,43.18413733333333
76.86354166666666,43.18413650000001
76.86355083333333,43.18413966666667
76.86356133333334,43.184142
76.8635755,43.184135500000004
76.86358666666666,43.18413633333333
76.86360266666667,43.1841315
76.8636135,43.184133833333334
76.86362716666666,43.18413366666667
76.86363983333334,43.18413966666667
76.86365166666666,43.184139
76.86366416666667,43.18413966666667
76.86375983333333,43.18410433333334
76.86369566666667,43.18414616666667
76.8637095,43.18414633333334
76.86372333333334,43.184154500000005
76.86373833333333,43.18415766666667
76.86375100000001,43.184151500000006
76.863765,43.18416066666667
76.86378266666667,43.18416383333333
76.86379316666667,43.184158833333335
76.86380283333332,43.18415100000001
76.86382033333332,43.1841655
76.86382816666666,43.184160000000006
76.86383933333333,43.18415766666667
76.86385,43.18415866666666
76.8638645,43.184162833333325
76.86387733333332,43.184171
76.86389666666668,43.1841825
76.86390516666667,43.18417933333333
76.86391983333333,43.18419466666666
76.86393216666667,43.184205166666665
76.863951,43.18422916666667
76.8639635,43.18422233333334
76.86397183333334,43.18422433333333
76.86397683333333,43.18422366666667
76.86398966666667,43.18422583333333
76.86400216666667,43.18421683333333
76.86401633333334,43.18423933333334
76.86403616666666,43.1842395
76.86404483333334,43.184247500000005
76.8640475,43.184247500000005
76.86405733333332,43.184261166666666
76.86407,43.184263333333334
76.86408233333333,43.18426983333334
76.86409666666667,43.18427483333333
76.8641105,43.18428133333334
76.864122,43.18429
76.86375983333333,43.18410433333334
76.86414316666666,43.184285
76.86414799999999,43.184287
76.86414633333334,43.18428133333334
76.86413733333333,43.18426683333334
76.864137,43.184264666666664
76.86414233333333,43.18427516666667
76.86414549999999,43.18428083333333
76.864145,43.18427450000001
76.8641495,43.18427883333334
76.86415983333333,43.18427716666667
76.86416516666667,43.18427766666667
76.86416483333333,43.18427783333333
76.86416416666665,43.18427916666666
76.86416683333333,43.18428183333334
76.8641625,43.184255833333324
76.86416816666666,43.184257499999994
76.86417716666666,43.18425766666666
76.86417916666666,43.18425766666666
76.8641855,43.184258833333324
76.86417816666668,43.184268
76.86417833333333,43.18427199999999
76.86417983333334,43.184266166666674
76.86418316666666,43.18426566666667
76.86418866666666,43.184266166666674
76.86419866666667,43.18427483333333
76.8642065,43.184287833333336
76.86420966666667,43.1842975
76.86421533333333,43.184304000000004
76.86422283333333,43.18431166666666
76.864231,43.18431733333333
76.86424099999999,43.18432733333334
76.86425416666665,43.184351
76.86426683333335,43.18435516666667
76.86427383333333,43.18436283333334
76.86427950000001,43.184372
76.86375983333333,43.18410433333334
76.86427983333333,43.1843775
76.86427583333334,43.1843785
76.86427033333332,43.18437966666667
76.864266,43.1843685
76.86425966666667,43.18436716666667
76.86425566666666,43.18436633333334
