longitude,latitude
76.863579,43.18431983333333
76.86357666666666,43.18431883333333
76.86357483333333,43.184319
76.86358,43.184312
76.86358733333333,43.18430450000001
76.863582,43.184310833333335
76.86357566666668,43.18431733333333
76.86357216666667,43.18431866666666
76.86357066666666,43.18431716666667
76.86357316666665,43.184312166666665
76.86357683333334,43.18430716666667
76.86357783333332,43.18430583333334
76.86357733333332,43.18430583333334
76.863578,43.18430433333333
76.8635765,43.18430466666667
76.86357483333333,43.18430450000001
76.86356666666667,43.1843085
76.86352666666667,43.184310833333335
76.86351683333334,43.18430933333334
76.86350716666668,43.184307833333335
76.8634975,43.184305333333334
76.86349516666668,43.18429883333333
76.863488,43.184292166666665
76.863483,43.18428366666667
76.8634785,43.184276
76.86346716666667,43.184270500000004
76.863579,43.18431983333333
76.86344966666667,43.184267166666665
76.863433,43.18426483333333
76.86342083333334,43.184268
76.8634175,43.184277
76.86340466666667,43.18428283333333
76.86340633333333,43.18427666666666
76.86338,43.18427933333334
76.863357,43.18428083333333
76.8633365,43.184265833333335
76.86332866666666,43.18425166666666
76.86332383333334,43.184245833333335
76.86331383333332,43.18423916666667
76.8633055,43.18423500000001
76.863288,43.18423266666667
76.86327366666666,43.18422716666667
76.86328783333333,43.184200833333335
76.86327366666666,43.184198
76.86323066666667,43.18422133333333
76.863198,43.18422783333334
76.86316766666667,43.1842345
76.86314,43.184228
76.8631255,43.184214000000004
76.86311300000001,43.1842
76.86310266666666,43.1841945
76.863091,43.18419816666666
76.863078,43.184200499999996
76.86307416666666,43.18420033333334
76.863062,43.18419566666667
76.86306383333334,43.18420666666666
76.8630405,43.184214000000004
76.86302866666666,43.184221166666674
76.86301566666666,43.18422350000001
76.86299516666666,43.18421566666666
76.86298133333334,43.18420916666667
76.86295483333333,43.18420533333333
76.86293433333334,43.184214999999995
76.86292533333334,43.1842015
76.86291200000001,43.18419816666666
76.86290833333334,43.18419533333334
76.86290466666667,43.18418199999999
76.86288983333334,43.184180166666664
76.8628675,43.18418783333333
76.8628535,43.18418816666667
76.86283516666667,43.18418450000001
76.863579,43.18431983333333
76.863579,43.18431983333333
76.863579,43.18431983333333
76.863579,43.18431983333333
76.863579,43.18431983333333
76.863579,43.18431983333333
76.863579,43.18431983333333
76.863579,43.18431983333333
76.863579,43.18431983333333
76.863579,43.18431983333333
76.863579,43.18431983333333
76.863579,43.18431983333333
76.863579,43.18431983333333
76.863579,43.18431983333333
76.863579,43.18431983333333
76.86291716666666,43.18416816666666
76.863579,43.18431983333333
76.863579,43.18431983333333
76.863579,43.18431983333333
76.863579,43.18431983333333
76.863579,43.18431983333333
76.863579,43.18431983333333
76.863579,43.18431983333333
76.863579,43.18431983333333
76.863579,43.18431983333333
76.863579,43.18431983333333
76.863579,43.18431983333333
76.863579,43.18431983333333
76.863579,43.18431983333333
76.86310133333333,43.184271833333334
76.86311116666667,43.18427166666667
76.86311300000001,43.18427216666667
76.86313933333332,43.184264500000005
76.8631595,43.18426066666666
76.863579,43.18431983333333
76.86318,43.184249833333325
76.86319233333333,43.184254499999994
76.86320083333334,43.184271
76.8632155,43.1842735
76.86323666666667,43.184268833333334
76.86325083333332,43.184273
76.86326116666667,43.18427233333333
76.863288,43.184250999999996
76.86328816666668,43.18426683333334
76.8632975,43.18427499999999
76.86331333333332,43.18427216666667
76.86331966666667,43.18427799999999
76.86333450000001,43.18427883333334
76.86334833333333,43.1842825
76.86336216666668,43.1842855
76.8633725,43.18428966666667
76.86338866666667,43.184298166666665
76.86340683333333,43.184312166666665
76.86342633333334,43.18432183333333
76.863579,43.18431983333333
76.86345466666667,43.18432483333333
76.86347099999999,43.18432783333333
76.86348883333334,43.18432716666666
76.86350949999999,43.1843235
76.86352633333333,43.18432133333334
76.86354266666667,43.18432266666667
76.86355616666667,43.18432233333333
76.86356933333333,43.184324
76.86359616666667,43.18431716666667
76.86360800000001,43.184309500000005
76.86361816666665,43.184303
