type,longitude,latitude,dispositionX,dispositionY,velocityX,velocityY
Processed,0,0,0.0,143.61331245473102,0.0,5.49727570783989
Raw,0,0,0.0,149.1152799129486,0.0,0.0
Processed,0,0,0.0,144.9888043192854,0.0,5.501967458217564
Raw,0,0,0.4898810386657715,150.0,0.0,0.0
Processed,0,0,0.12247025966644287,146.24160323946404,0.4898810386657715,5.011195680714536
Raw,0,0,1.8343329429626465,150.0,0.0,0.0
Processed,0,0,0.5504359304904938,147.18120242959805,1.7118626832962036,3.758396760536016
Raw,0,0,3.156259059906006,150.0,0.0,0.0
Processed,0,0,1.2018917128443718,147.88590182219855,2.605823129415512,2.818797570402012
Raw,0,0,4.483444690704346,150.0,0.0,0.0
Processed,0,0,2.0222799573093653,148.4144263666489,3.281552977859974,2.114098177801452
Raw,0,0,5.828367471694946,150.0,0.0,0.0
Processed,0,0,2.9738018359057605,148.81081977498667,3.806087514385581,1.5855736333510322
Raw,0,0,7.188440561294556,150.0,0.0,0.0
Processed,0,0,4.027461517252959,149.10811483124002,4.214638725388795,1.1891802250133878
Raw,0,0,8.50293517112732,150.0,0.0,0.0
Processed,0,0,5.146329930721549,149.33108612343,4.47547365387436,0.8918851687599272
Raw,0,0,10.094350576400757,150.0,0.0,0.0
Processed,0,0,6.383335092141351,149.4983145925725,4.9480206456792075,0.6689138765700591
Raw,0,0,11.732183694839478,150.0,0.0,0.0
Processed,0,0,7.720547242815883,149.62373594442937,5.348848602698126,0.5016854074274306
Raw,0,0,13.253735303878784,150.0,0.0,0.0
Processed,0,0,9.103844258081608,149.717801958322,5.533188061062901,0.37626405557057296
Raw,0,0,14.771103858947754,150.0,0.0,0.0
Processed,0,0,10.520659158298145,149.7883514687415,5.667259600866146,0.2821980416779297
Raw,0,0,16.38076424598694,150.0,0.0,0.0
Processed,0,0,11.985685430220343,149.84126360155614,5.860105087688794,0.21164853125856098
Raw,0,0,17.7133572101593,150.0,0.0,0.0
Processed,0,0,13.417603375205083,149.8809477011671,5.727671779938959,0.15873639844380705
Raw,0,0,19.046661853790283,150.0,0.0,0.0
Processed,0,0,14.824867994851383,149.91071077587532,5.6290584785852005,0.11905229883291213
Raw,0,0,20.376039743423462,150.0,0.0,0.0
Processed,0,0,16.212660931994403,149.9330330819065,5.551171748572081,0.08928922412474094
Raw,0,0,21.705446243286133,150.0,0.0,0.0
Processed,0,0,17.585857259817335,149.94977481142988,5.492785311291726,0.06696691809349886
Raw,0,0,23.02647113800049,150.0,0.0,0.0
Processed,0,0,18.946010729363124,149.9623311085724,5.440613878183157,0.05022518857015257
Raw,0,0,24.34644341468811,150.0,0.0,0.0
Processed,0,0,20.29611890069437,149.9717483314293,5.400432685324986,0.03766889142752916
Raw,0,0,25.68198800086975,150.0,0.0,0.0
Processed,0,0,21.642586175738217,149.97881124857196,5.385869100175384,0.02825166857064687
Raw,0,0,27.011003494262695,150.0,0.0,0.0
Processed,0,0,22.984690505369336,149.98410843642898,5.368417318524479,0.02118875142809884
Raw,0,0,28.347256183624268,150.0,0.0,0.0
Processed,0,0,24.325331924933067,149.98808132732174,5.362565678254924,0.015891563571017286
Raw,0,0,29.7229266166687,150.0,0.0,0.0
Processed,0,0,25.674730597866976,149.9910609954913,5.397594691735634,0.011918672678234543
Raw,0,0,31.045975685119625,150.0,0.0,0.0
Processed,0,0,27.017541869680137,149.99329574661846,5.371245087252646,0.008939004508647486
Raw,0,0,32.381311655044556,150.0,0.0,0.0
Processed,0,0,28.35848431602124,149.99497180996383,5.363769785364411,0.006704253381485614
Raw,0,0,33.70935559272766,150.0,0.0,0.0
Processed,0,0,29.696202135197844,149.9962288574729,5.350871276706414,0.0050281900362278975
Raw,0,0,35.040743350982666,150.0,0.0,0.0
Processed,0,0,31.03233743914405,149.99717164310465,5.3445412157848295,0.0037711425270572363
Raw,0,0,36.48627042770386,150.0,0.0,0.0
Processed,0,0,32.395820686284004,149.9978787323285,5.453932988559814,0.002828356895406614
Raw,0,0,37.86416530609131,150.0,0.0,0.0
Processed,0,0,33.76290684123583,149.9984090492464,5.468344619807311,0.0021212676715549605
Raw,0,0,39.34217572212219,150.0,0.0,0.0
Processed,0,0,35.15772406145742,149.99880678693478,5.57926888088636,0.0015909507535525336
Raw,0,0,40.66478133201599,150.0,0.0,0.0
Processed,0,0,36.53448837909706,149.99910509020108,5.507057270558562,0.0011932130652212436
Raw,0,0,42.06085801124573,150.0,0.0,0.0
Processed,0,0,37.91608078713423,149.99932881765082,5.526369632148658,0.0008949097989443544
Raw,0,0,43.3928108215332,150.0,0.0,0.0
Processed,0,0,39.28526329573397,149.9994966132381,5.476730034398969,0.0006711823491514224
Raw,0,0,44.71299648284912,150.0,0.0,0.0
Processed,0,0,40.64219659251276,149.9996224599286,5.427733187115166,0.0005033867619204102
Raw,0,0,46.0400652885437,150.0,0.0,0.0
Processed,0,0,41.991663766520496,149.99971684494645,5.39786869603094,0.00037754007144030766
Raw,0,0,47.36779451370239,150.0,0.0,0.0
Processed,0,0,43.33569645331597,149.99978763370984,5.3761307471818895,0.00028315505358023074
Raw,0,0,48.68856191635132,150.0,0.0,0.0
Processed,0,0,44.67391281907481,149.99984072528238,5.352865463035357,0.00021236629015675135
Raw,0,0,50.004377365112305,150.0,0.0,0.0
Processed,0,0,46.00652895558418,149.99988054396178,5.33046454603749,0.0001592747175891418
Raw,0,0,51.31791591644287,150.0,0.0,0.0
Processed,0,0,47.334375695798855,149.99991040797133,5.311386960858698,0.00011945603819185635
Raw,0,0,52.634029388427734,150.0,0.0,0.0
Processed,0,0,48.659289118956075,149.9999328059785,5.29965369262888,8.959202864389226e-05
Raw,0,0,53.966418504714966,150.0,0.0,0.0
Processed,0,0,49.986071465395796,149.99994960448387,5.307129385758884,6.719402153976262e-05
Raw,0,0,55.28634309768677,150.0,0.0,0.0
Processed,0,0,51.311139373468535,149.9999622033629,5.300271632290958,5.039551615482196e-05
Raw,0,0,56.60571575164795,150.0,0.0,0.0
Processed,0,0,52.63478346801339,149.9999716525222,5.294576378179414,3.779663711611647e-05
Raw,0,0,57.943121194839485,150.0,0.0,0.0
Processed,0,0,53.96186789971991,149.99997873939165,5.308337726826096,2.8347477837087354e-05
Raw,0,0,59.27338957786561,150.0,0.0,0.0
Processed,0,0,55.28974831925633,149.99998405454375,5.311521678145681,2.1260608377815515e-05
Raw,0,0,60.604474544525154,150.0,0.0,0.0
Processed,0,0,56.61842987557354,149.9999880409078,5.314726225268828,1.5945456198096508e-05
Raw,0,0,61.92835211753845,150.0,0.0,0.0
Processed,0,0,57.945910436064764,149.99999103068086,5.309922241964898,1.1959092262259219e-05
Raw,0,0,63.33645701408386,150.0,0.0,0.0
Processed,0,0,59.29354708056954,149.99999327301066,5.390546578019098,8.969319196694414e-06
Raw,0,0,64.67120409011841,150.0,0.0,0.0
Processed,0,0,60.637961332956756,149.999994954758,5.377657009548869,6.726989340677392e-06
Raw,0,0,65.99207401275635,150.0,0.0,0.0
Processed,0,0,61.97648950290665,149.9999962160685,5.354112679799584,5.045242005508044e-06
Raw,0,0,67.30820178985596,150.0,0.0,0.0
Processed,0,0,63.30941757464398,149.9999971620514,5.331712286949312,3.7839315609744517e-06
Raw,0,0,68.6422872543335,150.0,0.0,0.0
Processed,0,0,64.64263499456635,149.99999787153854,5.33286967968948,2.83794861388742e-06
Raw,0,0,69.9709689617157,150.0,0.0,0.0
Processed,0,0,65.97471848635368,149.9999984036539,5.3283339671493195,2.128461460415565e-06
Raw,0,0,71.29608273506165,150.0,0.0,0.0
Processed,0,0,67.30505954853066,149.99999880274044,5.321364248707937,1.5963461237333831e-06
Raw,0,0,72.62724995613098,150.0,0.0,0.0
Processed,0,0,68.63560715043074,149.9999991020553,5.322190407600317,1.197259507534909e-06
Raw,0,0,74.03743147850037,150.0,0.0,0.0
Processed,0,0,69.98606323244815,149.99999932654148,5.401824328069608,8.979446874946007e-07
Raw,0,0,75.44740438461304,150.0,0.0,0.0
Processed,0,0,71.35139852048937,149.99999949490612,5.461341152164891,6.734585440426599e-07
Raw,0,0,76.76920533180237,150.0,0.0,0.0
Processed,0,0,72.70585022331761,149.9999996211796,5.417806811312971,5.050939080319949e-07
Raw,0,0,78.09913277626038,150.0,0.0,0.0
Processed,0,0,74.0541708615533,149.9999997158847,5.393282552942765,3.7882045944570564e-07
Raw,0,0,79.43940877914429,150.0,0.0,0.0
Processed,0,0,75.40048034095105,149.99999978691352,5.385237917590985,2.841152308974415e-07
Raw,0,0,80.77154636383057,150.0,0.0,0.0
Processed,0,0,76.74324684667093,149.99999984018513,5.371066022879518,2.1308642317308113e-07
Raw,0,0,82.10951328277588,150.0,0.0,0.0
Processed,0,0,78.08481345569717,149.99999988013883,5.366266436104979,1.5981481737981085e-07
Raw,0,0,83.45114707946777,150.0,0.0,0.0
Processed,0,0,79.42639686163983,149.99999991010412,5.366333623770629,1.19861169878277e-07
Raw,0,0,84.77855563163757,150.0,0.0,0.0
Processed,0,0,80.76443655413927,149.99999993257808,5.352158769997743,8.989582056528889e-08
Raw,0,0,86.11750841140747,150.0,0.0,0.0
Processed,0,0,82.10270451845632,149.99999994943357,5.353071857268219,6.742197911080439e-08
Raw,0,0,87.4408745765686,150.0,0.0,0.0
Processed,0,0,83.43724703298439,149.99999996207518,5.338170058112269,5.056642748968443e-08
Raw,0,0,88.75823855400085,150.0,0.0,0.0
Processed,0,0,84.76749491323851,149.99999997155638,5.320991521016481,3.792479219555389e-08
Raw,0,0,90.0931167602539,150.0,0.0,0.0
Processed,0,0,86.09890037499235,149.9999999786673,5.325621847015384,2.844365099008428e-08
Raw,0,0,91.54014348983765,150.0,0.0,0.0
Processed,0,0,87.45921115370368,149.99999998400045,5.441243114845292,2.1332652977434918e-08
Raw,0,0,93.02197575569153,150.0,0.0,0.0
Processed,0,0,88.84990230420064,149.99999998800035,5.562764601987851,1.599960341991391e-08
Raw,0,0,94.49557423591614,150.0,0.0,0.0
Processed,0,0,90.26132028712951,149.99999999100027,5.645671931715469,1.1999645721516572e-08
Raw,0,0,95.82268476486206,150.0,0.0,0.0
Processed,0,0,91.65166140656265,149.99999999325019,5.561364477732582,8.999677447718568e-09
Raw,0,0,97.15488791465759,150.0,0.0,0.0
Processed,0,0,93.02746803358639,149.99999999493764,5.50322650809494,6.749814929207787e-09
Raw,0,0,98.786301612854,150.0,0.0,0.0
Processed,0,0,94.46717642840329,149.99999999620323,5.758833579267616,5.06236119690584e-09
Raw,0,0,100.54834723472595,150.0,0.0,0.0
Processed,0,0,95.98746912998396,149.99999999715243,6.081170806322689,3.7967993193888105e-09
Raw,0,0,102.03654885292053,150.0,0.0,0.0
Processed,0,0,97.4997390607181,149.99999999786434,6.04907972293654,2.8476279112510383e-09
Raw,0,0,103.4148108959198,150.0,0.0,0.0
Processed,0,0,98.97850701951853,149.99999999839827,5.915071835201729,2.1357209334382787e-09
Raw,0,0,104.76800084114075,150.0,0.0,0.0
Processed,0,0,100.42588047492409,149.9999999987987,5.789493821622216,1.6017338566598482e-09
Raw,0,0,105.0,148.90361189842224,0.0,0.0
Processed,0,0,101.56941035619306,149.7259029737046,4.574119525075901,-1.09638810037643
Raw,0,0,105.0,147.56053686141968,0.0,0.0
Processed,0,0,102.42705776714479,149.18456144563336,3.4305896438069112,-2.1653661122849144
Raw,0,0,105.0,146.14232301712036,0.0,0.0
Processed,0,0,103.07029332535859,148.42400183850512,2.572942232855212,-3.0422384285129738
Raw,0,0,105.0,144.75900411605835,0.0,0.0
Processed,0,0,103.55271999401894,147.50775240789343,1.9297066746414089,-3.664997722446742
Raw,0,0,105.0,143.41862559318542,0.0,0.0
Processed,0,0,103.9145399955142,146.48547070421643,1.4472800059810425,-4.089126814708038
Raw,0,0,105.0,142.09031462669373,0.0,0.0
Processed,0,0,104.18590499663566,145.38668168483576,1.0854600044858103,-4.395156077522643
Raw,0,0,105.0,140.75220704078674,0.0,0.0
Processed,0,0,104.38942874747674,144.2280630238235,0.8140950033643435,-4.634474644049078
Raw,0,0,105.0,139.40682411193848,0.0,0.0
Processed,0,0,104.54207156060755,143.02275329585223,0.6105712525232434,-4.821238911885075
Raw,0,0,105.0,138.07876467704773,0.0,0.0
Processed,0,0,104.65655367045566,141.7867561411511,0.45792843939244676,-4.943988618804497
Raw,0,0,105.0,136.74286365509033,0.0,0.0
Processed,0,0,104.74241525284175,140.52578301963592,0.3434463295443493,-5.043892486060713
Raw,0,0,105.0,135.4030692577362,0.0,0.0
Processed,0,0,104.80681143963132,139.245104579161,0.25758474715826196,-5.122713761899718
Raw,0,0,105.0,134.07837629318237,0.0,0.0
Processed,0,0,104.85510857972349,137.95342250766635,0.19318856036869647,-5.166728285978593
Raw,0,0,105.0,132.73534536361694,0.0,0.0
Processed,0,0,104.89133143479262,136.648903221654,0.14489142027650814,-5.218077144049403
Raw,0,0,105.0,131.3900625705719,0.0,0.0
Processed,0,0,104.91849857609446,135.33419305888347,0.10866856520738111,-5.258840651082096
Raw,0,0,105.0,130.08639931678772,0.0,0.0
Processed,0,0,104.93887393207085,134.02224462335954,0.08150142390553583,-5.247793742095723
Raw,0,0,105.0,128.77408623695374,0.0,0.0
Processed,0,0,104.95415544905313,132.7102050267581,0.06112606792913766,-5.248158386405748
Raw,0,0,105.0,127.44121789932251,0.0,0.0
Processed,0,0,104.96561658678985,131.3929582448992,0.04584455094686746,-5.268987127435594
Raw,0,0,105.0,126.12014651298523,0.0,0.0
Processed,0,0,104.97421244009239,130.0747553119207,0.03438341321015059,-5.272811731913976
Raw,0,0,105.0,124.79509592056274,0.0,0.0
Processed,0,0,104.98065933006929,128.7548404640812,0.025787559907598734,-5.2796593913579954
Raw,0,0,105.0,123.47036242485046,0.0,0.0
Processed,0,0,104.98549449755197,127.43372095427353,0.019340669930727472,-5.284478039230748
Raw,0,0,105.0,122.14689493179321,0.0,0.0
Processed,0,0,104.98912087316398,126.11201444865344,0.014505502448059815,-5.286826022480341
Raw,0,0,105.0,120.82344770431519,0.0,0.0
Processed,0,0,104.99184065487299,124.78987276256888,0.01087912683601644,-5.2885667443382545
Raw,0,0,105.0,119.50480103492737,0.0,0.0
Processed,0,0,104.99388049115474,123.4686048306585,0.00815934512701233,-5.28507172764148
Raw,0,0,105.0,118.18266987800598,0.0,0.0
Processed,0,0,104.99541036836605,122.14712109249538,0.006119508845245036,-5.285934952652497
Raw,0,0,105.0,116.86608910560608,0.0,0.0
Processed,0,0,104.99655777627454,120.82686309577306,0.004589631633962199,-5.281031986889275
