GyroX,GyroY,GyroZ,NoiseX,NoiseY,NoiseZ,ExpGravityX,ExpGravityY,ExpGravityZ,ExpOxX,ExpOxY,ExpOxZ,ExpOyX,ExpOyY,ExpOyZ,AccX,AccY,AccZ,ExpSpeedX,ExpSpeedY,ExpSpeedZ,dT
-0.08100459429103453,0.0057289433462409285,0.0,-0.07802821,0.013003366,-0.00028777958,0.033768497,0.007410467,0.9994023,0.9994297,-0.00025038313,-0.03376757,-2.9103827e-11,-0.9999725,0.007414695,0.47165772705078124,0.1197100830078125,11.214440576171874,0.00213029,0.0,0.05065116,0.0045166016
-0.07927258816310122,0.0039969372183076245,-0.002264931090374321,-0.07802821,0.013003366,-0.00028777958,0.033768497,0.007410467,0.9994023,0.9994297,-0.00025038313,-0.03376757,-2.9103827e-11,-0.9999725,0.007414695,0.39264907226562495,0.10773907470703124,11.202469567871093,0.0079299165,0.0,0.21611732,0.014770508
-0.07847320071943971,0.010125574286379316,0.0014655436467127959,-0.07802821,0.013003366,-0.00028777958,0.033768497,0.007410467,0.9994023,0.9994297,-0.00025038313,-0.03376757,-2.9103827e-11,-0.9999725,0.007414695,0.40940848388671874,0.09337386474609374,11.233594189453123,0.013977088,0.0,0.3820432,0.014770508
-0.07967228188493199,0.008260336917835759,-0.002398162330984575,-0.07802821,0.013003366,-0.00028777958,0.033768497,0.007410467,0.9994023,0.9994297,-0.00025038313,-0.03376757,-2.9103827e-11,-0.9999725,0.007414695,0.32561142578124996,0.08140285644531249,11.322179650878905,0.018786535,0.0,0.54927754,0.014770508
-0.08540122523117291,0.007993874436615249,-0.0014655436467127959,-0.07802821,0.013003366,-0.00028777958,0.033768497,0.007410467,0.9994023,0.9994297,-0.00025038313,-0.03376757,-2.9103827e-11,-0.9999725,0.007414695,0.373495458984375,0.016759411621093748,11.250353601074218,0.02425766,0.0,0.71407765,0.0146484375
-0.08366921910323963,0.005462480865020421,0.0006661562030512709,-0.07802821,0.013003366,-0.00028777958,0.033768497,0.007410467,0.9994023,0.9994297,-0.00025038313,-0.03376757,-2.9103827e-11,-0.9999725,0.007414695,0.354341845703125,0.0909796630859375,11.166556542968749,0.02949147,0.0,0.87901336,0.014770508
-0.08260336917835759,0.011591117933092112,0.0035972434964768626,-0.07802821,0.013003366,-0.00028777958,0.033768497,0.007410467,0.9994023,0.9994297,-0.00025038313,-0.03376757,-2.9103827e-11,-0.9999725,0.007414695,0.3711012573242187,0.17477672119140625,11.245565197753905,0.034972824,0.0,1.0451161,0.014770508
-0.08233690669713707,0.00985911180515881,0.0029310872934255917,-0.07802821,0.013003366,-0.00028777958,0.033768497,0.007410467,0.9994023,0.9994297,-0.00025038313,-0.03376757,-2.9103827e-11,-0.9999725,0.007414695,0.3758896606445312,0.09816226806640624,11.413159313964844,0.040524904,0.0,1.2136942,0.014770508
-0.08393568158446013,0.01052526800821008,0.0030643185340358454,-0.07802821,0.013003366,-0.00028777958,0.033768497,0.007410467,0.9994023,0.9994297,-0.00025038313,-0.03376757,-2.9103827e-11,-0.9999725,0.007414695,0.3758896606445312,0.06464344482421874,11.259930407714844,0.0460311,0.0,1.3786346,0.0146484375
-0.080205206847373,0.00985911180515881,0.0011990811654922875,-0.07802821,0.013003366,-0.00028777958,0.033768497,0.007410467,0.9994023,0.9994297,-0.00025038313,-0.03376757,-2.9103827e-11,-0.9999725,0.007414695,0.430956298828125,0.016759411621093748,11.180921752929686,0.052343935,0.0,1.5424176,0.0146484375
-0.08153751925347555,0.006261868308681946,-0.0019984686091538122,-0.07802821,0.013003366,-0.00028777958,0.033768497,0.007410467,0.9994023,0.9994297,-0.00025038313,-0.03376757,-2.9103827e-11,-0.9999725,0.007414695,0.34715924072265625,0.0909796630859375,11.238382592773437,0.05747165,0.0,1.7084143,0.014770508
-0.08420214406568063,0.007993874436615249,0.000799387443661525,-0.07802821,0.013003366,-0.00028777958,0.033768497,0.007410467,0.9994023,0.9994297,-0.00025038313,-0.03376757,-2.9103827e-11,-0.9999725,0.007414695,0.4525041137695312,0.08379705810546874,11.274295617675781,0.06410013,0.0,1.8735651,0.0146484375
-0.0816707504940858,0.0074609494741742334,0.0002664624812205083,-0.07802821,0.013003366,-0.00028777958,0.033768497,0.007410467,0.9994023,0.9994297,-0.00025038313,-0.03376757,-2.9103827e-11,-0.9999725,0.007414695,0.430956298828125,0.09337386474609374,11.113884106445312,0.07046557,0.0,2.0377228,0.014770508
-0.08220367545652682,0.0074609494741742334,0.002531393571594829,-0.07802821,0.013003366,-0.00028777958,0.033768497,0.007410467,0.9994023,0.9994297,-0.00025038313,-0.03376757,-2.9103827e-11,-0.9999725,0.007414695,0.37828386230468747,0.12689268798828124,11.145008728027342,0.07600684,0.0,2.2009797,0.0146484375
-0.08406891282507037,0.011457886692481857,-0.0014655436467127959,-0.07802821,0.013003366,-0.00028777958,0.033768497,0.007410467,0.9994023,0.9994297,-0.00025038313,-0.03376757,-2.9103827e-11,-0.9999725,0.007414695,0.37828386230468747,0.06703764648437499,11.161768139648437,0.08159428,0.0,2.3658447,0.014770508
-0.08247013793774732,0.0075941807147844875,0.0026646248122050836,-0.07802821,0.013003366,-0.00028777958,0.033768497,0.007410467,0.9994023,0.9994297,-0.00025038313,-0.03376757,-2.9103827e-11,-0.9999725,0.007414695,0.35194764404296874,0.0526724365234375,11.322179650878905,0.08679273,0.0,2.5330791,0.014770508
-0.0816707504940858,0.009326186842717792,-0.0021316998497640663,-0.07802821,0.013003366,-0.00028777958,0.033768497,0.007410467,0.9994023,0.9994297,-0.00025038313,-0.03376757,-2.9103827e-11,-0.9999725,0.007414695,0.42377369384765623,0.13407529296874998,11.228805786132812,0.09305208,0.0,2.6989343,0.014770508
-0.0816707504940858,0.008127105677225504,-0.0010658499248820332,-0.07802821,0.013003366,-0.00028777958,0.033768497,0.007410467,0.9994023,0.9994297,-0.00025038313,-0.03376757,-2.9103827e-11,-0.9999725,0.007414695,0.4070142822265625,0.05746083984375,11.228805786132812,0.09901421,0.0,2.8634188,0.0146484375
-0.08446860654690114,0.007061255752343471,-0.0005329249624410166,-0.07802821,0.013003366,-0.00028777958,0.033768497,0.007410467,0.9994023,0.9994297,-0.00025038313,-0.03376757,-2.9103827e-11,-0.9999725,0.007414695,0.37828386230468747,0.11252747802734374,11.171344946289063,0.10455547,0.0,3.0270615,0.0146484375
-0.08193721297530632,0.007727411955394742,-0.000799387443661525,-0.07802821,0.013003366,-0.00028777958,0.033768497,0.007410467,0.9994023,0.9994297,-0.00025038313,-0.03376757,-2.9103827e-11,-0.9999725,0.007414695,0.3495534423828125,0.07900865478515624,11.3006318359375,0.109675884,0.0,3.192598,0.0146484375
-0.08193721297530632,0.009459418083328047,0.0006661562030512709,-0.07802821,0.013003366,-0.00028777958,0.033768497,0.007410467,0.9994023,0.9994297,-0.00025038313,-0.03376757,-2.9103827e-11,-0.9999725,0.007414695,0.38307226562499996,0.01915361328125,11.233594189453123,0.11533406,0.0,3.358524,0.014770508
-0.0846018377875114,0.00985911180515881,0.0003996937218307625,-0.07802821,0.013003366,-0.00028777958,0.033768497,0.007410467,0.9994023,0.9994297,-0.00025038313,-0.03376757,-2.9103827e-11,-0.9999725,0.007414695,0.39983167724609375,0.0383072265625,11.262324609375,0.121190965,0.0,3.5234995,0.0146484375
-0.08526799399056267,0.010392036767599824,-0.0010658499248820332,-0.07802821,0.013003366,-0.00028777958,0.033768497,0.007410467,0.9994023,0.9994297,-0.00025038313,-0.03376757,-2.9103827e-11,-0.9999725,0.007414695,0.35673604736328124,0.05027823486328125,11.25514200439453,0.1264166,0.0,3.6883698,0.0146484375
-0.08433537530629089,0.011990811654922875,-0.0009326186842717792,-0.07802821,0.013003366,-0.00028777958,0.033768497,0.007410467,0.9994023,0.9994297,-0.00025038313,-0.03376757,-2.9103827e-11,-0.9999725,0.007414695,0.40940848388671874,0.10773907470703124,11.195286962890624,0.13256373,0.0,3.856463,0.015014648
-0.08433537530629089,0.011591117933092112,-0.0006661562030512709,-0.07802821,0.013003366,-0.00028777958,0.033768497,0.007410467,0.9994023,0.9994297,-0.00025038313,-0.03376757,-2.9103827e-11,-0.9999725,0.007414695,0.373495458984375,0.11013327636718749,11.231199987792968,0.13808045,0.0,4.0223536,0.014770508
-0.08380245034384987,0.008526799399056265,-0.002797856052815337,-0.07802821,0.013003366,-0.00028777958,0.033768497,0.007410467,0.9994023,0.9994297,-0.00025038313,-0.03376757,-2.9103827e-11,-0.9999725,0.007414695,0.3447650390625,0.11013327636718749,11.180921752929686,0.14313072,0.0,4.1861367,0.0146484375
-0.08100459429103453,0.00866003063966652,0.0033307810152563544,-0.07802821,0.013003366,-0.00028777958,0.033768497,0.007410467,0.9994023,0.9994297,-0.00025038313,-0.03376757,-2.9103827e-11,-0.9999725,0.007414695,0.3711012573242187,0.08140285644531249,11.233594189453123,0.14856677,0.0,4.3506913,0.0146484375
-0.08273660041896783,0.007194486992953725,0.0021316998497640663,-0.07802821,0.013003366,-0.00028777958,0.033768497,0.007410467,0.9994023,0.9994297,-0.00025038313,-0.03376757,-2.9103827e-11,-0.9999725,0.007414695,0.41898529052734373,0.047884033203124995,11.166556542968749,0.1547554,0.0,4.515627,0.014770508
-0.08207044421591657,0.005196018383799912,0.0019984686091538122,-0.07802821,0.013003366,-0.00028777958,0.033768497,0.007410467,0.9994023,0.9994297,-0.00025038313,-0.03376757,-2.9103827e-11,-0.9999725,0.007414695,0.40940848388671874,0.09576806640624999,11.305420239257812,0.1607526,0.0,4.681234,0.0146484375
-0.08127105677225505,0.009459418083328047,0.002797856052815337,-0.07802821,0.013003366,-0.00028777958,0.033768497,0.007410467,0.9994023,0.9994297,-0.00025038313,-0.03376757,-2.9103827e-11,-0.9999725,0.007414695,0.3806780639648437,0.04548983154296875,11.183315954589844,0.1663754,0.0,4.846417,0.014770508
-0.08513476274995241,0.008127105677225504,-0.001732006127933304,-0.07802821,0.013003366,-0.00028777958,0.033768497,0.007410467,0.9994023,0.9994297,-0.00025038313,-0.03376757,-2.9103827e-11,-0.9999725,0.007414695,0.3447650390625,0.08858546142578125,11.298237634277344,0.17146775,0.0,5.0132976,0.014770508
-0.08366921910323963,0.011058192970651094,0.000799387443661525,-0.07802821,0.013003366,-0.00028777958,0.033768497,0.007410467,0.9994023,0.9994297,-0.00025038313,-0.03376757,-2.9103827e-11,-0.9999725,0.007414695,0.36631285400390623,0.06703764648437499,11.252747802734374,0.17683366,0.0,5.1781325,0.0146484375
-0.0846018377875114,0.01372281778285618,0.0018652373685435584,-0.07802821,0.013003366,-0.00028777958,0.033768497,0.007410467,0.9994023,0.9994297,-0.00025038313,-0.03376757,-2.9103827e-11,-0.9999725,0.007414695,0.3854664672851562,0.09337386474609374,11.2240173828125,0.1825272,0.0,5.343917,0.014770508
-0.08420214406568063,0.01052526800821008,0.00013323124061025415,-0.07802821,0.013003366,-0.00028777958,0.033768497,0.007410467,0.9994023,0.9994297,-0.00025038313,-0.03376757,-2.9103827e-11,-0.9999725,0.007414695,0.35673604736328124,0.0909796630859375,11.209652172851563,0.18775283,0.0,5.508121,0.0146484375
-0.0816707504940858,0.008393568158446012,-0.0019984686091538122,-0.07802821,0.013003366,-0.00028777958,0.033768497,0.007410467,0.9994023,0.9994297,-0.00025038313,-0.03376757,-2.9103827e-11,-0.9999725,0.007414695,0.40940848388671874,0.04548983154296875,11.228805786132812,0.19375002,0.0,5.6726055,0.0146484375
-0.08326952538140886,0.008127105677225504,0.0003996937218307625,-0.07802821,0.013003366,-0.00028777958,0.033768497,0.007410467,0.9994023,0.9994297,-0.00025038313,-0.03376757,-2.9103827e-11,-0.9999725,0.007414695,0.3591302490234375,0.09576806640624999,11.269507214355468,0.19905455,0.0,5.8390617,0.014770508
-0.07980551312554225,0.0095926493239383,0.00013323124061025415,-0.07802821,0.013003366,-0.00028777958,0.033768497,0.007410467,0.9994023,0.9994297,-0.00025038313,-0.03376757,-2.9103827e-11,-0.9999725,0.007414695,0.296881005859375,0.04548983154296875,11.310208642578125,0.2034034,0.0,6.004739,0.0146484375
-0.08180398173469605,0.0075941807147844875,0.00013323124061025415,-0.07802821,0.013003366,-0.00028777958,0.033768497,0.007410467,0.9994023,0.9994297,-0.00025038313,-0.03376757,-2.9103827e-11,-0.9999725,0.007414695,0.32082302246093747,0.1005564697265625,11.209652172851563,0.20810296,0.0,6.168943,0.0146484375
-0.08233690669713707,0.008127105677225504,0.0019984686091538122,-0.07802821,0.013003366,-0.00028777958,0.033768497,0.007410467,0.9994023,0.9994297,-0.00025038313,-0.03376757,-2.9103827e-11,-0.9999725,0.007414695,0.38786066894531246,0.062249243164062495,11.168950744628905,0.21378452,0.0,6.3325505,0.0146484375
-0.08273660041896783,0.009992343045769061,-0.001732006127933304,-0.07802821,0.013003366,-0.00028777958,0.033768497,0.007410467,0.9994023,0.9994297,-0.00025038313,-0.03376757,-2.9103827e-11,-0.9999725,0.007414695,0.44532150878906246,0.1005564697265625,11.231199987792968,0.22047086,0.0,6.501183,0.015014648
-0.08220367545652682,0.006928024511733216,0.0,-0.07802821,0.013003366,-0.00028777958,0.033768497,0.007410467,0.9994023,0.9994297,-0.00025038313,-0.03376757,-2.9103827e-11,-0.9999725,0.007414695,0.3591302490234375,0.0526724365234375,11.21683477783203,0.22573155,0.0,6.665492,0.0146484375
