GyroX,GyroY,GyroZ,NoiseX,NoiseY,NoiseZ,ExpGravityX,ExpGravityY,ExpGravityZ,ExpOxX,ExpOxY,ExpOxZ,ExpOyX,ExpOyY,ExpOyZ,AccX,AccY,AccZ,ExpSpeedX,ExpSpeedY,ExpSpeedZ,dT
-0.08073813180981403,0.011324655451871604,-0.0011990811654922875,-0.080754794,0.009046401,-0.0022282926,0.035198484,0.007215689,0.9993543,0.9993804,-0.00025413878,-0.035197567,0.0,-0.999974,0.0072201635,0.373495458984375,0.06703764648437499,11.171344946289063,0.0016413374,0.0,0.049092826,0.0043945312
-0.08247013793774732,0.010658499248820334,-0.000799387443661525,-0.080754794,0.009046401,-0.0022282926,0.035198484,0.007215689,0.9993543,0.9993804,-0.00025413878,-0.035197567,0.0,-0.999974,0.0072201635,0.3447650390625,0.09816226806640624,11.252747802734374,0.037750762,0.0,1.2276644,0.10473633
-0.07993874436615249,0.009459418083328047,-0.003863705977697371,-0.080754794,0.009046401,-0.0022282926,0.035198484,0.007215689,0.9993543,0.9993804,-0.00025413878,-0.035197567,0.0,-0.999974,0.0072201635,0.3902548706054687,0.1292868896484375,11.262324609375,0.07862462,0.0,2.407239,0.10473633
-0.07953905064432175,0.010658499248820334,-0.002398162330984575,-0.080754794,0.009046401,-0.0022282926,0.035198484,0.007215689,0.9993543,0.9993804,-0.00025413878,-0.035197567,0.0,-0.999974,0.0072201635,0.3399766357421875,0.047884033203124995,11.176133349609374,0.114232525,0.0,3.5777862,0.10473633
-0.08033843808798326,0.0095926493239383,-0.0073277182335639785,-0.080754794,0.009046401,-0.0022282926,0.035198484,0.007215689,0.9993543,0.9993804,-0.00025413878,-0.035197567,0.0,-0.999974,0.0072201635,0.39983167724609375,0.07422025146484375,11.25514200439453,0.15610942,0.0,4.7566085,0.10473633
-0.07900612568188072,0.008926493120887028,-0.0021316998497640663,-0.080754794,0.009046401,-0.0022282926,0.035198484,0.007215689,0.9993543,0.9993804,-0.00025413878,-0.035197567,0.0,-0.999974,0.0072201635,0.3758896606445312,0.031124621582031248,11.159373937988281,0.19547872,0.0,5.9254003,0.10473633
-0.07927258816310122,0.009059724361497283,-0.004529862180748642,-0.080754794,0.009046401,-0.0022282926,0.035198484,0.007215689,0.9993543,0.9993804,-0.00025413878,-0.035197567,0.0,-0.999974,0.0072201635,0.36391865234375,0.12689268798828124,11.264718811035156,0.2335498,0.0,7.1038504,0.10461426
-0.08007197560676275,0.009992343045769061,0.0006661562030512709,-0.080754794,0.009046401,-0.0022282926,0.035198484,0.007215689,0.9993543,0.9993804,-0.00025413878,-0.035197567,0.0,-0.999974,0.0072201635,0.3591302490234375,0.076614453125,11.214440576171874,0.2711638,0.0,8.27841,0.10473633
-0.0831362941407986,0.008526799399056265,-0.0019984686091538122,-0.080754794,0.009046401,-0.0022282926,0.035198484,0.007215689,0.9993543,0.9993804,-0.00025413878,-0.035197567,0.0,-0.999974,0.0072201635,0.36631285400390623,0.06943184814453125,11.123460913085937,0.30953005,0.0,9.44344,0.10473633
-0.07940581940371148,0.005995405827461438,-0.003464012255866608,-0.080754794,0.009046401,-0.0022282926,0.035198484,0.007215689,0.9993543,0.9993804,-0.00025413878,-0.035197567,0.0,-0.999974,0.0072201635,0.36152445068359373,0.040701428222656245,11.183315954589844,0.34735066,0.0,10.613375,0.10461426
-0.08047166932859352,0.010658499248820334,-0.0035972434964768626,-0.080754794,0.009046401,-0.0022282926,0.035198484,0.007215689,0.9993543,0.9993804,-0.00025413878,-0.035197567,0.0,-0.999974,0.0072201635,0.4572925170898437,0.13168109130859373,11.204863769531249,0.3952458,0.0,11.786931,0.10473633
