GyroX,GyroY,GyroZ,ExpGravityX,ExpGravityY,ExpGravityZ,ExpOxX,ExpOxY,ExpOxZ,ExpOyX,ExpOyY,ExpOyZ,AccX,AccY,AccZ,AccNoiseX,AccNoiseY,AccNoiseZ,ExpSpeedX,ExpSpeedY,ExpSpeedZ,dT
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,-0.02829932622909548,0.03181894958615303,0.007230413818358983,-0.00015309477531850208,0.00033404475825091337,0.0002555021703229833,0.0,0.0,0.0,0.016967773
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,0.02676731195449822,0.00787693298459053,0.021595623779296247,-1.849274166941845e-05,0.00037175919938261143,0.0003622027783678496,0.0,0.0,0.0,0.017501831
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,-0.009145712947845497,-0.004094075316190715,-0.007134796142578281,-6.412884270029884e-05,0.0003494300268047448,0.000324717783763119,0.0,0.0,0.0,0.017082214
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,0.02676731195449822,0.0006943280041217803,4.780883788946255e-05,7.002836128569376e-05,0.00035115451669132997,0.0003233332390337507,0.0,0.0,0.0,0.01702118
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,-0.009145712947845497,0.019847941285371783,0.11018108520507752,2.3949654740037812e-05,0.00044863845053473225,0.0008726219988639695,0.0,0.0,0.0018678465,0.016952515
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,-0.018722519588470488,-0.025641890257596958,0.019201422119140332,-6.978269147601481e-05,0.0003181858069940738,0.0009642659994653514,0.0,0.0,0.0018678465,0.016937256
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,-0.013934116268157992,0.05815516784787178,0.016807220458984418,-0.00013910435935942468,0.0006073707171984624,0.0010434807717629466,0.0,0.0,0.0018678465,0.01702118
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,0.041132521915435705,0.003088529664278035,-0.045442022705078244,6.725377201455098e-05,0.0006197765119338602,0.0008110532543787407,0.0,0.0,0.0018678465,0.016998291
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,0.007613698673248237,0.06294357116818428,0.033566632080077596,0.0001049859965207194,0.0009313954852151122,0.0009748311485072349,0.0,0.0,0.0018678465,0.016952515
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,-0.0690007544517518,-0.032824495238065715,0.016807220458984418,-0.00024054270572064322,0.0007626160315987082,0.0010539930950596208,0.0,0.0,0.0018678465,0.016960144
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,0.04831512689590456,0.03660735290646553,0.050326043701170775,2.2356422874827834e-06,0.0009418397159730423,0.0013003533480901767,0.0,0.0,0.0018678465,0.01700592
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,-0.021116721248626735,0.04378995788693428,-0.06698983764648503,-0.00010335914216708831,0.0011560803068278486,0.0009589023931173005,0.0,0.0,0.0018678465,0.016975403
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,0.007613698673248237,0.0006943280041217803,-0.016711602783203716,-6.477385309001168e-05,0.0011537715453143183,0.0008705498672356954,0.0,0.0,0.0018678465,0.016952515
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,-0.04027033452987672,0.03421315124630928,0.028778228759765767,-0.0002658016564739452,0.001319068443819293,0.0010100882616983459,0.0,0.0,0.0018678465,0.016960144
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,0.031555715274810714,0.027030546265840533,-0.014317401123047802,-0.0001066940718175219,0.0014476258329293992,0.0009334508147746152,0.0,0.0,0.0018678465,0.016990662
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,-0.006751511287689249,0.07012617614865303,-0.011923199462891887,-0.00013991815789688055,0.0017910185845080174,0.0008691675633862826,0.0,0.0,0.0018678465,0.017044067
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,0.01479630365371698,-0.011276680296659472,-0.011923199462891887,-6.523704883881125e-05,0.00172568009010218,0.0008052057282548917,0.0,0.0,0.0018678465,0.016983032
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,0.029161513614654466,0.03660735290646553,0.038355035400389426,8.089670447865515e-05,0.0019000884541839967,0.0009929548766155645,0.0,0.0,0.0018678465,0.016937256
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,-0.0737891577720643,-0.004094075316190715,-0.09811445922851547,-0.00028845356790405965,0.0018701176353321232,0.0004974178060899094,0.0,0.0,0.0018678465,0.016990662
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,0.04352672357559206,0.06773197448849679,-0.03586521606445281,-6.937768218657903e-05,0.0021994269195979464,0.0003156046367371958,0.0,0.0,0.0018678465,0.016952515
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,-0.12167319097518925,-0.016065083616971967,0.0024420104980471535,-0.0006773967486515924,0.002108104366915097,0.00032623666604374553,-0.002058025,0.0,0.0018678465,0.016914368
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,0.08662235345840452,-0.02324768859744071,0.016807220458984418,-0.00024089799761631178,0.0019813254020933178,0.0004086415850084489,-0.002058025,0.0,0.0018678465,0.016975403
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,0.021978908634185723,-0.02803609191775322,-0.014317401123047802,-0.0001297989644573016,0.001831238315494085,0.0003350113714681677,-0.002058025,0.0,0.0018678465,0.017044067
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,0.06507453851699818,-0.016065083616971967,0.012018817138670812,0.00019622272294997584,0.0017417567058317547,0.0003934304003041809,-0.002058025,0.0,0.0018678465,0.01702118
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,-0.0043573096275330014,0.06294357116818428,-0.014317401123047802,0.00017345506119756095,0.0020477657781435175,0.000319876242687421,-0.002058025,0.0,0.0018678465,0.017456055
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,-0.02590512456893923,0.012665336304903033,-0.045442022705078244,4.3062163046876987e-05,0.002100853630777315,9.106674794859271e-05,-0.002058025,0.0,0.0018678465,0.017066956
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,0.031555715274810714,-0.011276680296659472,-0.002346392822266452,0.00020062542860569617,0.0020339659611401315,7.887945009751749e-05,-0.002058025,0.0,0.0018678465,0.01701355
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,-0.011539914608001745,-0.04000710021853446,-0.02628840942382915,0.00014192272842265894,0.0018237606302417585,-5.295699427211585e-05,-0.002058025,0.0,0.0018678465,0.01700592
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,0.02676731195449822,0.04139575622677803,0.03117243041992168,0.0002750496745530368,0.00202162060822444,0.00010316994279885314,-0.002058025,0.0,0.0018678465,0.016914368
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,-0.04984714117050171,-0.011276680296659472,-0.02628840942382915,2.443872032776304e-05,0.0019551291037000207,-2.878795403428688e-05,-0.002058025,0.0,0.0018678465,0.016998291
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,0.04831512689590456,-0.03521869689822196,0.06947965698242164,0.000265892161205647,0.0017692599736904109,0.0003187542706479928,-0.002058025,0.0,0.0018678465,0.016983032
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,-0.030693527889251726,0.02224214294552803,-0.04783622436523416,0.00011109506095336019,0.001871624388549599,7.797937746858207e-05,-0.002058025,0.0,0.0018678465,0.01700592
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,-0.0019631079673767537,-0.00888247863650321,0.033566632080077596,0.00010072404581170962,0.001817853873424335,0.0002454226409816271,-0.002058025,0.0,0.0018678465,0.016914368
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,-0.02590512456893923,-0.006488276976346963,0.04314343872070303,-2.9305197262045096e-05,0.0017763232191754786,0.0004599127213802341,-0.002058025,0.0,0.0018678465,0.017044067
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,-0.08815436773300178,0.005482731324434283,0.026384027099608076,-0.0004699305099407438,0.0017948552597017726,0.0005895332932713734,-0.002058025,0.0,0.0018678465,0.016990662
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,0.019584706974029475,0.04857836120724678,0.10778688354492161,-0.00036965732252089266,0.0020287727894394976,0.0011255200445296246,-0.002058025,0.0,0.00369675,0.016967773
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,-0.05702974615097056,-0.030430293577909467,0.0024420104980471535,-0.000652957766663141,0.0018664774576027528,0.0011321024967972124,-0.002058025,0.0,0.00369675,0.016914368
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,0.08901655511856066,0.06294357116818428,0.09342167358398434,-0.00020461020223702192,0.0021718629261556605,0.001593550352233148,-0.002058025,0.0,0.00369675,0.016990662
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,-0.1240673926353455,0.04139575622677803,-0.0382594177246105,-0.0008239241144025643,0.0023679823926587725,0.0013942855118489299,-0.004166012,0.0,0.00369675,0.016990662
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,0.04831512689590456,-0.02324768859744071,-0.016711602783203716,-0.0005782288593510287,0.002239904037708275,0.0013037560703736666,-0.004166012,0.0,0.00369675,0.016998291
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,-0.04505873785018921,-0.03521869689822196,-0.06698983764648503,-0.0008006314043052195,0.0020526110330286234,0.0009622881017893732,-0.004166012,0.0,0.00369675,0.016921997
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,0.04831512689590456,0.04378995788693428,0.04314343872070303,-0.0005550526128041706,0.0022612977672981515,0.0011731938548839415,-0.004166012,0.0,0.00369675,0.017051697
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,-0.0019631079673767537,-0.0016998736560344674,0.04314343872070303,-0.0005620928895770335,0.0022414919101814883,0.001383045079213037,-0.004166012,0.0,0.00369675,0.016975403
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,-0.0019631079673767537,0.003088529664278035,-0.014317401123047802,-0.0005690979649660321,0.002245727098951971,0.0013045428482017327,-0.004166012,0.0,0.00369675,0.016967773
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,-0.04984714117050171,-0.020853486937284463,0.007230413818358983,-0.0008154881809937105,0.002130231028770789,0.001334172203052519,-0.004166012,0.0,0.00369675,0.016906738
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,-0.07139495611190805,0.003088529664278035,0.014413018798826727,-0.0011683855206482822,0.002135022521948325,0.0013995664360313901,-0.004166012,0.0,0.00369675,0.017028809
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,0.06268033685684204,0.024636344605684285,-0.03586521606445281,-0.0008491419087608306,0.002247529132367005,0.001213242523528969,-0.004166012,0.0,0.00369675,0.016952515
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,0.041132521915435705,-0.016065083616971967,-0.007134796142578281,-0.0006392335896398478,0.00215596606862031,0.0011715023301984327,-0.004166012,0.0,0.00369675,0.016960144
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,0.09619916009902951,0.012665336304903033,0.04074923706054712,-0.00015504162119650105,0.0022085129198017237,0.001369391003850176,-0.004166012,0.0,0.00369675,0.017448425
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,-0.08815436773300178,0.06773197448849679,0.05272024536132669,-0.0005950382517555274,0.002536130227645199,0.0016261452756375584,-0.004166012,0.0,0.00369675,0.01700592
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,0.041132521915435705,-0.04240130187869072,-0.052624627685547765,-0.0003864004509195713,0.0023114430671135194,0.001354891410831632,-0.004166012,0.0,0.00369675,0.016952515
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,-0.02590512456893923,-0.02324768859744071,0.050326043701170775,-0.0005139940715096695,0.002183647408790748,0.0015997471722833277,-0.004166012,0.0,0.00369675,0.016937256
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,0.03873832025527957,0.005482731324434283,0.038355035400389426,-0.0003177324998757233,0.002200142828368966,0.0017835236134238581,-0.004166012,0.0,0.00369675,0.016929626
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,-0.0690007544517518,-0.05197810851931571,0.0024420104980471535,-0.0006611476096351037,0.0019292515716305425,0.0017868160478469745,-0.004166012,0.0,0.00369675,0.016983032
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,0.04831512689590456,-0.01367088195681572,-0.04783622436523416,-0.0004162662371074054,0.0018512509039883113,0.0015387008457815687,-0.004166012,0.0,0.00369675,0.016990662
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,0.03873832025527957,0.019847941285371783,-0.004740594482422367,-0.00022049330464547054,0.0019412343558952287,0.0015073043691405492,-0.004166012,0.0,0.00369675,0.016914368
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,-0.04027033452987672,0.01505953796505928,0.012018817138670812,-0.0004207425107716268,0.0020068258739410487,0.0015598619329882004,-0.004166012,0.0,0.00369675,0.016944885
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,-0.023510922908782983,-0.03521869689822196,0.03596083374023351,-0.0005361934127616836,0.0018206982600802335,0.001731866792024427,-0.004166012,0.0,0.00369675,0.016990662
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,-0.013934116268157992,-0.004094075316190715,-0.021500006103515545,-0.0006031830270386651,0.001791124392198879,0.001615707427546727,-0.004166012,0.0,0.00369675,0.016998291
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,0.03634411859512321,-0.03521869689822196,0.026384027099608076,-0.00041844651892785576,0.0016060752857467748,0.0017395490259070336,-0.004166012,0.0,0.00369675,0.016944885
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,-0.02590512456893923,-0.016065083616971967,0.007230413818358983,-0.0005458799091779126,0.001517719491233181,0.0017670033498692935,-0.004166012,0.0,0.00369675,0.016914368
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,0.017190505313873228,0.04618415954709053,0.021595623779296247,-0.0004571979830626569,0.0017410516915124677,0.0018661464520164284,-0.004166012,0.0,0.00369675,0.016944885
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,0.02676731195449822,0.012665336304903033,0.038355035400389426,-0.0003210754333748525,0.0017956731145794206,0.0020485908967582934,-0.004166012,0.0,0.00369675,0.016914368
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,0.021978908634185723,-0.020853486937284463,0.009624615478514897,-0.00020957551303704962,0.0016824273143201012,0.002086471019667076,-0.004166012,0.0,0.00369675,0.016975403
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,-0.006751511287689249,-0.011276680296659472,-0.028682611083985066,-0.00024228519191031063,0.0016176317762652032,0.0019326256091488155,-0.004166012,0.0,0.00369675,0.016914368
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,-0.01632831792831424,0.003088529664278035,0.06469125366210804,-0.00032271535559233027,0.0016249862657052672,0.0022464187494136115,-0.004166012,0.0,0.00369675,0.016990662
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,0.02437311029434197,0.010271134644746785,0.007230413818358983,-0.0001992362273426588,0.0016682170076004748,0.0022713387247583383,-0.004166012,0.0,0.00369675,0.016967773
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,0.019584706974029475,0.04139575622677803,0.038355035400389426,-0.00010031651133579813,0.0018668547036963627,0.002451757208136494,-0.004166012,0.0,0.00369675,0.016967773
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,-0.011539914608001745,0.024636344605684285,-0.016711602783203716,-0.00015751450181912787,0.0019807021532063022,0.002355940408179793,-0.004166012,0.0,0.00369675,0.016937256
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,0.03394991693496707,0.010271134644746785,-0.016711602783203716,1.3022655364803128e-05,0.002022154315664005,0.0022606026922228754,-0.004166012,0.0,0.00369675,0.017074585
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,-0.07857756109237679,0.019847941285371783,0.07187385864257756,-0.00037993026337390483,0.0021112832505125437,0.002608668971974649,-0.004166012,0.0,0.00369675,0.016998291
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,0.09619916009902951,-0.01367088195681572,-0.052624627685547765,0.00010296518843811223,0.002032372424475902,0.0023325024886870368,-0.004166012,0.0,0.00369675,0.017471313
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,0.060286135196685686,0.03181894958615303,0.004836212158203068,0.0004038810384793501,0.002181305310284288,0.0023450210370346168,-0.004166012,0.0,0.00369675,0.016983032
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,-0.07139495611190805,0.04378995788693428,-0.05980723266601551,4.48868527274131e-05,0.0023893485731675376,0.002034259768519366,-0.004166012,0.0,0.00369675,0.017089844
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,0.0459209252357482,0.039001554566621785,0.13412310180664022,0.00027426704464251703,0.002572409603134809,0.0026947039787099704,-0.004166012,0.0,0.005970474,0.016952515
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,-0.08336596441268929,0.012665336304903033,-0.0382594177246105,-0.00014393411264414203,0.00262287423664365,0.002489933370193368,-0.004166012,0.0,0.005970474,0.01700592
0.0,0.0,0.0,0.10036642,-0.0060221856,0.99493235,0.9949506,0.00060749264,-0.10036458,-5.820766e-11,-0.9999817,-0.0060527483,0.05549773187637319,-0.03761289855837821,-0.04304782104492233,0.00013427421730094464,0.0024216953726685407,0.0022622445981177897,-0.004166012,0.0,0.005970474,0.016960144
