GyroX,GyroY,GyroZ,NoiseX,NoiseY,NoiseZ,ExpGravityX,ExpGravityY,ExpGravityZ,ExpOxX,ExpOxY,ExpOxZ,ExpOyX,ExpOyY,ExpOyZ,AccX,AccY,AccZ,ExpSpeedX,ExpSpeedY,ExpSpeedZ,dT
-0.08127105677225505,0.014788667707738212,-0.007194486992953725,-0.079215966,0.011254707,-0.0043067,0.034331597,0.008719896,0.9993725,0.9994105,-0.00029954457,-0.034330294,0.0,-0.999962,0.00872504,0.36631285400390623,0.07422025146484375,11.288660827636718,0.001634926,0.0,0.050383504,0.004463196
-0.08273660041896783,0.013589586542245924,-0.004663093421358896,-0.079215966,0.011254707,-0.0043067,0.034331597,0.008719896,0.9993725,0.9994105,-0.00029954457,-0.034330294,0.0,-0.999962,0.00872504,0.39743747558593745,0.0718260498046875,11.192892761230468,0.0074840537,0.0,0.21511045,0.014717102
-0.08100459429103453,0.0073277182335639785,-0.00479632466196915,-0.079215966,0.011254707,-0.0043067,0.034331597,0.008719896,0.9993725,0.9994105,-0.00029954457,-0.034330294,0.0,-0.999962,0.00872504,0.3591302490234375,0.1149216796875,11.200075366210937,0.012742011,0.0,0.3790886,0.014640808
-0.08113782553164478,0.011591117933092112,-0.0037304747370871167,-0.079215966,0.011254707,-0.0043067,0.034331597,0.008719896,0.9993725,0.9994105,-0.00029954457,-0.034330294,0.0,-0.999962,0.00872504,0.3687070556640625,0.08858546142578125,11.21683477783203,0.01813174,0.0,0.5430554,0.01461792
-0.07873966320066021,0.011591117933092112,-0.0037304747370871167,-0.079215966,0.011254707,-0.0043067,0.034331597,0.008719896,0.9993725,0.9994105,-0.00029954457,-0.034330294,0.0,-0.999962,0.00872504,0.3806780639648437,0.09337386474609374,11.259930407714844,0.023696462,0.0,0.70765215,0.01461792
-0.08073813180981403,0.01185758041431262,-0.004130168458917879,-0.079215966,0.011254707,-0.0043067,0.034331597,0.008719896,0.9993725,0.9994105,-0.00029954457,-0.034330294,0.0,-0.999962,0.00872504,0.373495458984375,0.062249243164062495,11.209652172851563,0.029164737,0.0,0.8717705,0.014640808
-0.07860643196004995,0.009992343045769061,-0.0063950995492922,-0.079215966,0.011254707,-0.0043067,0.034331597,0.008719896,0.9993725,0.9994105,-0.00029954457,-0.034330294,0.0,-0.999962,0.00872504,0.4213794921875,0.08140285644531249,11.173739147949219,0.035700567,0.0,1.0450815,0.015510559
-0.08153751925347555,0.012257274136143382,-0.0063950995492922,-0.079215966,0.011254707,-0.0043067,0.034331597,0.008719896,0.9993725,0.9994105,-0.00029954457,-0.034330294,0.0,-0.999962,0.00872504,0.35673604736328124,0.1149216796875,11.245565197753905,0.041228298,0.0,1.219335,0.0154953
-0.08033843808798326,0.009725880564548555,-0.006928024511733216,-0.079215966,0.011254707,-0.0043067,0.034331597,0.008719896,0.9993725,0.9994105,-0.00029954457,-0.034330294,0.0,-0.999962,0.00872504,0.41898529052734373,0.05746083984375,11.192892761230468,0.047736585,0.0,1.3931992,0.015533447
-0.08007197560676275,0.0075941807147844875,-0.00479632466196915,-0.079215966,0.011254707,-0.0043067,0.034331597,0.008719896,0.9993725,0.9994105,-0.00029954457,-0.034330294,0.0,-0.999962,0.00872504,0.354341845703125,0.12689268798828124,11.25514200439453,0.053224515,0.0,1.5675151,0.015487671
-0.0814042880128653,0.00985911180515881,-0.0026646248122050836,-0.079215966,0.011254707,-0.0043067,0.034331597,0.008719896,0.9993725,0.9994105,-0.00029954457,-0.034330294,0.0,-0.999962,0.00872504,0.3280056274414062,0.086191259765625,11.269507214355468,0.05831457,0.0,1.7423974,0.0155181885
-0.07660796335089615,0.01052526800821008,-0.003464012255866608,-0.079215966,0.011254707,-0.0043067,0.034331597,0.008719896,0.9993725,0.9994105,-0.00029954457,-0.034330294,0.0,-0.999962,0.00872504,0.4165910888671875,0.16759411621093748,11.197681164550781,0.06470621,0.0,1.9142002,0.015342712
-0.0816707504940858,0.008260336917835759,-0.0026646248122050836,-0.079215966,0.011254707,-0.0043067,0.034331597,0.008719896,0.9993725,0.9994105,-0.00029954457,-0.034330294,0.0,-0.999962,0.00872504,0.34715924072265625,0.028730419921875,11.3006318359375,0.07001668,0.0,2.0870652,0.015296936
-0.08047166932859352,0.01532159267017923,-0.005329249624410167,-0.079215966,0.011254707,-0.0043067,0.034331597,0.008719896,0.9993725,0.9994105,-0.00029954457,-0.034330294,0.0,-0.999962,0.00872504,0.41898529052734373,0.143652099609375,11.259930407714844,0.07643546,0.0,2.2595654,0.015319824
-0.08127105677225505,0.009326186842717792,-0.004663093421358896,-0.079215966,0.011254707,-0.0043067,0.034331597,0.008719896,0.9993725,0.9994105,-0.00029954457,-0.034330294,0.0,-0.999962,0.00872504,0.4285620971679687,0.0718260498046875,11.207257971191405,0.08300096,0.0,2.4312587,0.015319824
-0.07620826962906538,0.011591117933092112,-0.004929555902579405,-0.079215966,0.011254707,-0.0043067,0.034331597,0.008719896,0.9993725,0.9994105,-0.00029954457,-0.034330294,0.0,-0.999962,0.00872504,0.32082302246093747,0.0383072265625,11.238382592773437,0.08805543,0.0,2.608316,0.0157547
-0.07887289444127048,0.01052526800821008,-0.0018652373685435584,-0.079215966,0.011254707,-0.0043067,0.034331597,0.008719896,0.9993725,0.9994105,-0.00029954457,-0.034330294,0.0,-0.999962,0.00872504,0.33758243408203126,0.062249243164062495,11.233594189453123,0.09321426,0.0,2.779984,0.015281677
-0.07927258816310122,0.011990811654922875,-0.003863705977697371,-0.079215966,0.011254707,-0.0043067,0.034331597,0.008719896,0.9993725,0.9994105,-0.00029954457,-0.034330294,0.0,-0.999962,0.00872504,0.37828386230468747,0.04548983154296875,11.197681164550781,0.0989893,0.0,2.9509325,0.015266418
-0.07754058203516792,0.0095926493239383,-0.005595712105630674,-0.079215966,0.011254707,-0.0043067,0.034331597,0.008719896,0.9993725,0.9994105,-0.00029954457,-0.034330294,0.0,-0.999962,0.00872504,0.4333505004882812,0.0909796630859375,11.21683477783203,0.10561162,0.0,3.1223445,0.015281677
-0.07967228188493199,0.010392036767599824,-0.0010658499248820332,-0.079215966,0.011254707,-0.0043067,0.034331597,0.008719896,0.9993725,0.9994105,-0.00029954457,-0.034330294,0.0,-0.999962,0.00872504,0.4165910888671875,0.11013327636718749,11.192892761230468,0.11197783,0.0,3.2933908,0.015281677
-0.07980551312554225,0.009459418083328047,-0.002797856052815337,-0.079215966,0.011254707,-0.0043067,0.034331597,0.008719896,0.9993725,0.9994105,-0.00029954457,-0.034330294,0.0,-0.999962,0.00872504,0.43574470214843747,0.076614453125,11.247959399414063,0.11864339,0.0,3.46545,0.015296936
-0.07887289444127048,0.01185758041431262,-0.0037304747370871167,-0.079215966,0.011254707,-0.0043067,0.034331597,0.008719896,0.9993725,0.9994105,-0.00029954457,-0.034330294,0.0,-0.999962,0.00872504,0.35673604736328124,0.02633621826171875,11.202469567871093,0.124086745,0.0,3.6363862,0.015258789
