GyroX,GyroY,GyroZ,ExpGravityX,ExpGravityY,ExpGravityZ,ExpOxX,ExpOxY,ExpOxZ,ExpOyX,ExpOyY,ExpOyZ,AccX,AccY,AccZ,ExpSpeedX,ExpSpeedY,ExpSpeedZ,dT
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,0.04129997444152822,-0.007924789118766762,0.06708506317138685,0.0,0.0,0.0,0.025756836
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,0.03411736946105948,0.013623025822639467,-0.023894599914552117,0.0,0.0,0.0,0.025756836
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,-0.0401028820037842,0.023199832463264486,0.09581548309326138,0.0,0.0,0.0,0.025756836
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,-0.05446809196472169,0.016017227482795715,0.0790560714721682,0.0,0.0,0.0,0.025817871
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,-0.023343470382690468,0.03038243744373323,-0.016711994934082597,0.0,0.0,0.0,0.025817871
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,0.05087678108215332,-0.05580882232189177,0.05990245819091733,0.0,0.0,0.0,0.025817871
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,-0.06404489860534668,0.023199832463264486,0.033566239929198716,0.0,0.0,0.0,0.025756836
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,-0.01137246208190923,0.044747647404670715,4.741668701058188e-05,0.0,0.0,0.0,0.025878906
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,-0.047285486984252945,-0.031866805720329267,0.0742676681518546,0.0,0.0,0.0,0.025878906
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,-0.023343470382690468,0.008834622502326972,-0.03586560821533169,0.0,0.0,0.0,0.025878906
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,-0.056862293624877935,-0.0031363857984542665,-0.06938443145751982,0.0,0.0,0.0,0.025817871
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,0.036511571121215725,-0.04623201568126678,0.05990245819091733,0.0,0.0,0.0,0.025817871
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,0.036511571121215725,-0.0007421841382980188,0.08623867645263594,0.0,0.0,0.0,0.025878906
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,0.0005985462188720092,0.025594034123420734,-0.009529389953613077,0.0,0.0,0.0,0.026062012
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,-0.0448912853240967,-0.019895797419548028,0.009624223327636017,0.0,0.0,0.0,0.025878906
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,0.005386949539184505,0.020805630803108238,-0.02628880157470803,0.0,0.0,0.0,0.026062012
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,0.017357957839965743,-0.01031899077892301,-0.0023467849731453327,0.0,0.0,0.0,0.026245117
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,-0.037708680343627954,0.001652017521858229,0.009624223327636017,0.0,0.0,0.0,0.026184082
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,0.024540562820434486,0.044747647404670715,0.04793144989013598,0.0,0.0,0.0,0.026000977
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,0.02932896614074698,0.03756504242420197,-0.09093224639892661,0.0,0.0,0.0,0.026245117
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,0.03172316780090323,0.01122882416248322,0.06947926483154276,0.0,0.0,0.0,0.026000977
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,0.0005985462188720092,0.035170840764045724,0.002441618347168273,0.0,0.0,0.0,0.026000977
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,-0.03292027702331546,-0.019895797419548028,0.03596044158935463,0.0,0.0,0.0,0.025878906
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,-0.06643910026550293,0.03038243744373323,-0.01910619659423851,0.0,0.0,0.0,0.025939941
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,-0.06165069694519043,0.018411429142951963,0.038354643249510545,0.0,0.0,0.0,0.025939941
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,0.0700303943634033,0.01122882416248322,0.050325651550291894,0.0,0.0,0.0,0.025939941
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,-0.0401028820037842,0.02798823578357698,-0.016711994934082597,0.0,0.0,0.0,0.025756836
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,0.04369417610168447,0.008834622502326972,-0.086143843078613,0.0,0.0,0.0,0.026000977
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,0.09636661262512203,-0.05820302398204802,0.04793144989013598,0.0,0.0,0.0,0.025939941
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,0.06763619270324706,-0.03904941070079801,0.045537248229980065,0.0,0.0,0.0,0.025939941
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,-0.016160865402221725,-0.031866805720329267,0.052719853210449585,0.0,0.0,0.0,0.026000977
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,0.010175352859497,-0.02707840240001677,-0.009529389953613077,0.0,0.0,0.0,0.025939941
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,-0.013766663742065477,-0.024684200739860523,0.012018424987791931,0.0,0.0,0.0,0.025878906
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,-0.0401028820037842,-0.09651025054454804,0.007230021667480102,0.0,0.0,0.0,0.025939941
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,0.017357957839965743,0.008834622502326972,0.04793144989013598,0.0,0.0,0.0,0.025939941
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,0.058059386062622065,0.025594034123420734,-0.03107720489501986,0.0,0.0,0.0,0.025939941
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,-0.03292027702331546,-0.053414620661735523,-0.05023081817627073,0.0,0.0,0.0,0.025878906
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,-0.016160865402221725,0.013623025822639467,0.0048358200073241875,0.0,0.0,0.0,0.025939941
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,-0.0017956554412842385,0.09742008392810822,-0.03586560821533169,0.0,0.0,0.0,0.026000977
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,0.02932896614074698,0.04953605072498321,0.13172850799560543,0.0,0.0,0.0033156935,0.025939941
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,0.014963756179809495,0.054324454045295734,-0.016711994934082597,0.0,0.0,0.0033156935,0.026000977
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,0.002992747879028257,-0.06059722564220427,0.007230021667480102,0.0,0.0,0.0033156935,0.026062012
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,-0.01137246208190923,-0.031866805720329267,0.06469086151122916,0.0,0.0,0.0033156935,0.026123047
0.0,0.0,0.0,0.10529644,-0.022841565,0.9941785,0.994441,0.002418581,-0.105268665,2.3283064e-10,-0.99973625,-0.022969257,-0.09277531852722176,-0.007924789118766762,-0.052625019836426645,0.0,0.0,0.0033156935,0.026367188
0.0,0.0,-0.024236096,0.10531085,-0.02277505,0.9941785,0.9944391,0.00304671,-0.10526865,0.000631475,-0.99973595,-0.022969255,0.07948834934234617,0.19263953428268432,-0.007135188293457162,0.0,0.0049613826,0.0033156935,0.026062012
0.0,0.0,0.05143925,0.10528037,-0.02291555,0.9941785,0.99444234,0.0017197963,-0.10526866,-0.0007025045,-0.999736,-0.022969257,-0.13813258934021,0.34942149059772487,0.0048358200073241875,-0.0035529656,0.013921416,0.0033156935,0.025939941
0.0,0.0,0.0,0.10528037,-0.02291555,0.9941785,0.99444234,0.0017197963,-0.10526866,-0.0007025045,-0.999736,-0.022969257,-0.38473536033630373,-0.18687968127727506,0.014412626647949622,-0.013453043,0.008994587,0.0033156935,0.025939941
0.0,0.0,-0.045819554,0.105307534,-0.022790402,0.9941785,0.9944396,0.002901746,-0.10526866,0.0004857388,-0.99973613,-0.022969257,-0.03301177015304568,-0.03228879170417784,0.05990245819091733,-0.013453043,0.008994587,0.0033156935,0.025939941
0.0,0.0,0.0,0.105307534,-0.022790402,0.9941785,0.9944396,0.002901746,-0.10526866,0.0004857388,-0.99973613,-0.022969257,-0.10244361829757698,0.2645922141551971,0.06708506317138685,-0.013453043,0.015765445,0.0033156935,0.026000977
0.0,0.0,0.037583202,0.105285265,-0.022893056,0.9941785,0.994442,0.0019322594,-0.10526866,-0.00048891024,-0.99973613,-0.022969257,0.127583382987976,0.049960763621330256,0.014412626647949622,-0.010063884,0.015765445,0.0033156935,0.025939941
0.0,0.0,0.028390244,0.105268374,-0.022970587,0.9941785,0.9944431,0.0011999108,-0.10526866,-0.001225157,-0.9997355,-0.022969257,-0.04226557922363283,-0.004466391229629496,0.014412626647949622,-0.010063884,0.015765445,0.0033156935,0.025939941
0.0,0.0,0.028923169,0.10525111,-0.02304956,0.9941785,0.9944437,0.00045381422,-0.10526866,-0.0019752234,-0.9997343,-0.022969257,-0.1307086451530457,0.017732798171043396,-0.06699022979736391,-0.013353192,0.015765445,0.0033156935,0.025939941
0.0,0.0,0.0,0.10525111,-0.02304956,0.9941785,0.9944437,0.00045381422,-0.10526866,-0.0019752234,-0.9997343,-0.022969257,-0.12831444349288945,-0.28633081266880034,-0.10050905303955204,-0.01656426,0.0082606925,0.0006136021,0.025939941
0.0,0.021871243,-0.047818024,0.104714304,-0.022919033,0.9942382,0.9945021,0.0016902582,-0.104703136,-0.0007191746,-0.99973595,-0.022970023,0.026947872924804606,-0.04559305388927459,-0.04354126281738324,-0.01656426,0.0082606925,0.0006136021,0.026000977
0.0,0.020006005,0.0,0.10419833,-0.022919033,0.9942924,0.9945563,0.0016902582,-0.10418702,-0.0007072541,-0.99973595,-0.022970393,0.22034563531875606,0.023838794255256673,-0.010469712829589639,-0.010764332,0.0082606925,0.0006136021,0.025939941
0.0,0.0,0.0,0.10419833,-0.022919033,0.9942924,0.9945563,0.0016902582,-0.10418702,-0.0007072541,-0.99973595,-0.022970393,7.908258438105165e-05,-0.0862944821119308,-0.03441172943115234,-0.010764332,0.0082606925,0.0006136021,0.026000977
0.0,0.0,-0.039024763,0.104221426,-0.02281379,0.9942924,0.9945541,0.0026946778,-0.10418702,0.00030239782,-0.99973613,-0.022970393,0.15311749238967898,0.12113301007747651,-0.01286391448974733,-0.006738502,0.011318041,0.0006136021,0.025878906
0.0,0.0,-0.023436708,0.10423525,-0.022750573,0.9942924,0.9945523,0.0032978905,-0.10418702,0.00090875407,-0.9997358,-0.022970393,0.2751077533721924,-0.08050135080814358,-0.02483492279052868,0.00040838806,0.011318041,0.0006136021,0.025878906
0.0,0.0,-0.020638851,0.10424744,-0.022694634,0.9942924,0.9945504,0.003831597,-0.10418702,0.0014452424,-0.9997351,-0.022970393,0.09304781455993649,0.3140805384635925,0.03262591705322215,0.00040838806,0.019376993,0.0006136021,0.026000977
0.0,0.0,0.0,0.10424744,-0.022694634,0.9942924,0.9945504,0.003831597,-0.10418702,0.0014452424,-0.9997351,-0.022970393,0.05474058799743642,-0.018713492298126216,0.09726936187744073,0.00040838806,0.019376993,0.0006136021,0.025878906
0.0,0.0,0.0,0.10424744,-0.022694634,0.9942924,0.9945504,0.003831597,-0.10418702,0.0014452424,-0.9997351,-0.022970393,0.06431739463806152,-0.01631929063796997,-0.06553635101318456,0.00040838806,0.019376993,0.0006136021,0.025939941
0.0,0.0,0.0,0.10424744,-0.022694634,0.9942924,0.9945504,0.003831597,-0.10418702,0.0014452424,-0.9997351,-0.022970393,0.004462353134155217,0.014805330944061279,0.003895497131347625,0.00040838806,0.019376993,0.0006136021,0.025939941
0.0,0.0,0.0,0.10424744,-0.022694634,0.9942924,0.9945504,0.003831597,-0.10418702,0.0014452424,-0.9997351,-0.022970393,0.03558697471618644,0.036353145885467536,-0.010469712829589639,0.00040838806,0.019376993,0.0006136021,0.025939941
0.0,0.0,0.0,0.10424744,-0.022694634,0.9942924,0.9945504,0.003831597,-0.10418702,0.0014452424,-0.9997351,-0.022970393,0.006856554794311465,0.017199532604217527,0.03502011871337807,0.00040838806,0.019376993,0.0006136021,0.025878906
0.0,0.0,0.0,0.10424744,-0.022694634,0.9942924,0.9945504,0.003831597,-0.10418702,0.0014452424,-0.9997351,-0.022970393,-0.026662268447876003,-0.047443912220001216,0.011078102111815369,0.00040838806,0.019376993,0.0006136021,0.025817871
0.0,0.0,0.0,0.10424744,-0.022694634,0.9942924,0.9945504,0.003831597,-0.10418702,0.0014452424,-0.9997351,-0.022970393,-0.04102747840881349,-0.05223231554031371,0.020654908752440804,0.00040838806,0.019376993,0.0006136021,0.025817871
0.0,0.0,0.0,0.10424744,-0.022694634,0.9942924,0.9945504,0.003831597,-0.10418702,0.0014452424,-0.9997351,-0.022970393,0.04516378135681143,0.024382137584686298,0.08529835357665938,0.00040838806,0.019376993,0.0006136021,0.026062012
0.0,0.0,0.0,0.10424744,-0.022694634,0.9942924,0.9945504,0.003831597,-0.10418702,0.0014452424,-0.9997351,-0.022970393,0.018827563095092703,-0.013925088977813721,-0.01286391448974733,0.00040838806,0.019376993,0.0006136021,0.025756836
0.0,0.0,0.0,0.10424744,-0.022694634,0.9942924,0.9945504,0.003831597,-0.10418702,0.0014452424,-0.9997351,-0.022970393,-0.033844873428344746,0.014805330944061279,-0.06074794769287095,0.00040838806,0.019376993,0.0006136021,0.025817871
0.0,0.0,0.0,0.10424744,-0.022694634,0.9942924,0.9945504,0.003831597,-0.10418702,0.0014452424,-0.9997351,-0.022970393,-0.06736369667053232,0.04353575086593628,0.03023171539306624,0.00040838806,0.019376993,0.0006136021,0.025756836
0.0,0.0,0.0,0.10424744,-0.022694634,0.9942924,0.9945504,0.003831597,-0.10418702,0.0014452424,-0.9997351,-0.022970393,-0.00990285682678227,0.014805330944061279,-0.015258116149903245,0.00040838806,0.019376993,0.0006136021,0.0256958
0.0,0.0,0.0,0.10424744,-0.022694634,0.9942924,0.9945504,0.003831597,-0.10418702,0.0014452424,-0.9997351,-0.022970393,-0.033844873428344746,0.029170540904998793,-0.0008929061889659806,0.00040838806,0.019376993,0.0006136021,0.0256958
0.0,0.0,0.0,0.10424744,-0.022694634,0.9942924,0.9945504,0.003831597,-0.10418702,0.0014452424,-0.9997351,-0.022970393,0.057134789657592666,0.024382137584686298,-0.02483492279052868,0.00040838806,0.019376993,0.0006136021,0.0256958
0.0,0.0,0.0,0.10424744,-0.022694634,0.9942924,0.9945504,0.003831597,-0.10418702,0.0014452424,-0.9997351,-0.022970393,0.03558697471618644,0.05071835584640505,0.0015012954711917104,0.00040838806,0.019376993,0.0006136021,0.026306152
0.0,0.0,0.0,0.10424744,-0.022694634,0.9942924,0.9945504,0.003831597,-0.10418702,0.0014452424,-0.9997351,-0.022970393,0.016433361434936455,-0.011530887317657446,0.00628969879150354,0.00040838806,0.019376993,0.0006136021,0.027893066
0.0,0.0,0.0,0.10424744,-0.022694634,0.9942924,0.9945504,0.003831597,-0.10418702,0.0014452424,-0.9997351,-0.022970393,0.06192319297790527,0.010016927623748784,-0.0032871078491218952,0.00040838806,0.019376993,0.0006136021,0.027893066
0.0,0.0,0.0,0.10424744,-0.022694634,0.9942924,0.9945504,0.003831597,-0.10418702,0.0014452424,-0.9997351,-0.022970393,0.02122176475524895,-0.01631929063796997,0.00628969879150354,0.00040838806,0.019376993,0.0006136021,0.027832031
0.0,0.0,0.0,0.10424744,-0.022694634,0.9942924,0.9945504,0.003831597,-0.10418702,0.0014452424,-0.9997351,-0.022970393,0.088259411239624,0.005228524303436288,0.027837513732910324,0.00040838806,0.019376993,0.0006136021,0.027832031
0.0,0.0,0.0,0.10424744,-0.022694634,0.9942924,0.9945504,0.003831597,-0.10418702,0.0014452424,-0.9997351,-0.022970393,0.03079857139587394,-0.047443912220001216,-0.04159433441162186,0.00040838806,0.019376993,0.0006136021,0.027893066
0.0,0.0,0.0,0.10424744,-0.022694634,0.9942924,0.9945504,0.003831597,-0.10418702,0.0014452424,-0.9997351,-0.022970393,-0.036239075088500994,-0.03547290391921995,-0.03441172943115234,0.00040838806,0.019376993,0.0006136021,0.027832031
0.0,0.0,0.0,0.10424744,-0.022694634,0.9942924,0.9945504,0.003831597,-0.10418702,0.0014452424,-0.9997351,-0.022970393,-0.06736369667053232,0.03156474256515504,0.027837513732910324,0.00040838806,0.019376993,0.0006136021,0.027832031
0.0,0.0,0.0,0.10424744,-0.022694634,0.9942924,0.9945504,0.003831597,-0.10418702,0.0014452424,-0.9997351,-0.022970393,0.05474058799743642,0.06508356580734254,-0.01765231781005916,0.00040838806,0.019376993,0.0006136021,0.027832031
0.0,0.0,0.0,0.10424744,-0.022694634,0.9942924,0.9945504,0.003831597,-0.10418702,0.0014452424,-0.9997351,-0.022970393,0.006856554794311465,-0.00674248399734495,-0.015258116149903245,0.00040838806,0.019376993,0.0006136021,0.027832031
0.0,0.0,0.0,0.10424744,-0.022694634,0.9942924,0.9945504,0.003831597,-0.10418702,0.0014452424,-0.9997351,-0.022970393,0.009250756454467712,-0.0330787022590637,0.0445969253540035,0.00040838806,0.019376993,0.0006136021,0.027893066
0.0,0.0,0.0,0.10424744,-0.022694634,0.9942924,0.9945504,0.003831597,-0.10418702,0.0014452424,-0.9997351,-0.022970393,0.009250756454467712,0.007622725963592536,0.07811574859619164,0.00040838806,0.019376993,0.0006136021,0.027893066
0.0,0.0,0.0,0.10424744,-0.022694634,0.9942924,0.9945504,0.003831597,-0.10418702,0.0014452424,-0.9997351,-0.022970393,-0.06736369667053232,-0.01631929063796997,0.01826070709228489,0.00040838806,0.019376993,0.0006136021,0.027893066
0.0,0.0,0.0,0.10424744,-0.022694634,0.9942924,0.9945504,0.003831597,-0.10418702,0.0014452424,-0.9997351,-0.022970393,-0.00990285682678227,0.036353145885467536,0.008683900451659454,0.00040838806,0.019376993,0.0006136021,0.027770996
0.0,0.0,0.0,0.10424744,-0.022694634,0.9942924,0.9945504,0.003831597,-0.10418702,0.0014452424,-0.9997351,-0.022970393,0.026010168075561446,0.036353145885467536,0.027837513732910324,0.00040838806,0.019376993,0.0006136021,0.027832031
0.0,0.0,0.0,0.10424744,-0.022694634,0.9942924,0.9945504,0.003831597,-0.10418702,0.0014452424,-0.9997351,-0.022970393,0.037981176376342685,0.05071835584640505,0.0876925552368153,0.00040838806,0.019376993,0.0006136021,0.027893066
0.0,0.0,0.0,0.10424744,-0.022694634,0.9942924,0.9945504,0.003831597,-0.10418702,0.0014452424,-0.9997351,-0.022970393,0.0020681514739989693,0.0004401209831237929,-0.01286391448974733,0.00040838806,0.019376993,0.0006136021,0.027832031
0.0,0.0,0.0,0.10424744,-0.022694634,0.9942924,0.9945504,0.003831597,-0.10418702,0.0014452424,-0.9997351,-0.022970393,0.03079857139587394,0.007622725963592536,0.05896213531494077,0.00040838806,0.019376993,0.0006136021,0.028381348
0.0,0.0,0.0,0.10424744,-0.022694634,0.9942924,0.9945504,0.003831597,-0.10418702,0.0014452424,-0.9997351,-0.022970393,0.03319277305603019,0.0028343226432800406,0.07332734527587803,0.00040838806,0.019376993,0.0006136021,0.027832031
0.0,0.0,0.0,0.10424744,-0.022694634,0.9942924,0.9945504,0.003831597,-0.10418702,0.0014452424,-0.9997351,-0.022970393,0.006856554794311465,0.0028343226432800406,-0.008075511169433724,0.00040838806,0.019376993,0.0006136021,0.027770996
0.0,0.0,0.0,0.10424744,-0.022694634,0.9942924,0.9945504,0.003831597,-0.10418702,0.0014452424,-0.9997351,-0.022970393,-0.05060428504943848,-0.04265550889968872,-0.00568130950927781,0.00040838806,0.019376993,0.0006136021,0.027832031
0.0,0.0,0.0,0.10424744,-0.022694634,0.9942924,0.9945504,0.003831597,-0.10418702,0.0014452424,-0.9997351,-0.022970393,0.02122176475524895,-0.021107693958282464,0.10684616851806616,0.00040838806,0.019376993,0.0034517238,0.027893066
0.0,0.0,0.0,0.10424744,-0.022694634,0.9942924,0.9945504,0.003831597,-0.10418702,0.0014452424,-0.9997351,-0.022970393,0.03558697471618644,0.07226617078781128,-0.03201752777099642,0.00040838806,0.019376993,0.0034517238,0.027893066
0.0,0.0,0.0,0.10424744,-0.022694634,0.9942924,0.9945504,0.003831597,-0.10418702,0.0014452424,-0.9997351,-0.022970393,0.0020681514739989693,-0.03547290391921995,-0.04398853607177777,0.00040838806,0.019376993,0.0034517238,0.027893066
