GyroX,GyroY,GyroZ,ExpGravityX,ExpGravityY,ExpGravityZ,ExpOxX,ExpOxY,ExpOxZ,ExpOyX,ExpOyY,ExpOyZ,AccX,AccY,AccZ,AccNoiseX,AccNoiseY,AccNoiseZ,ExpSpeedX,ExpSpeedY,ExpSpeedZ,dT
0.0,0.0,0.0,0.10289459,-0.022908771,0.9944284,0.9946923,0.0023697668,-0.102867305,0.0,-0.99973476,-0.023031015,-0.0392649736404419,0.048722027802467344,-0.010631317138672713,-0.0001963248682022095,0.00024361013901233672,-5.315658569336357e-05,0.0,0.0,0.0,0.004501343
0.0,0.0,0.0,0.10289459,-0.022908771,0.9944284,0.9946923,0.0023697668,-0.102867305,0.0,-0.99973476,-0.023031015,0.022984269523620537,-0.008738812041282629,-0.04415014038085907,-8.042189624309578e-05,0.0001986980281108619,-0.0002736415046691921,0.0,0.0,0.0,0.025924683
0.0,0.0,0.0,0.10289459,-0.022908771,0.9944284,0.9946923,0.0023697668,-0.102867305,0.0,-0.99973476,-0.023031015,0.027772672843933033,0.019991607880592344,-0.013025518798828628,5.884357745778487e-05,0.0002976625773732693,-0.0003374008911399893,0.0,0.0,0.0,0.025787354
0.0,0.0,0.0,0.10289459,-0.022908771,0.9944284,0.9946923,0.0023697668,-0.102867305,0.0,-0.99973476,-0.023031015,-0.005746150398254435,0.03196261618137361,0.013310699462889986,2.9818607579223767e-05,0.000455987345393271,-0.0002691603893698394,0.0,0.0,0.0,0.025787354
0.0,0.0,0.0,0.10289459,-0.022908771,0.9944284,0.9946923,0.0023697668,-0.102867305,0.0,-0.99973476,-0.023031015,-0.005746150398254435,0.03435681784152986,0.04682952270507812,9.387625500554757e-07,0.0006254914978739539,-3.3666973897599595e-05,0.0,0.0,0.0,0.025772095
0.0,0.0,0.0,0.10289459,-0.022908771,0.9944284,0.9946923,0.0023697668,-0.102867305,0.0,-0.99973476,-0.023031015,0.027772672843933033,-0.05183444192409514,0.013310699462889986,0.00013979743295697037,0.00036319183076410845,3.305485828633833e-05,0.0,0.0,0.0,0.025802612
0.0,0.0,0.0,0.10289459,-0.022908771,0.9944284,0.9946923,0.0023697668,-0.102867305,0.0,-0.99973476,-0.023031015,0.034955277824401776,0.0056263979196548575,-0.02020812377929815,0.00031387483491419443,0.0003895078612085622,-6.815103490158411e-05,0.0,0.0,0.0,0.025741577
0.0,0.0,0.0,0.10289459,-0.022908771,0.9944284,0.9946923,0.0023697668,-0.102867305,0.0,-0.99973476,-0.023031015,-0.01053455371856693,0.015203204560279848,0.07555994262695265,0.0002596326921467888,0.0004635763447039186,0.00030998943340768706,0.0,0.0,0.0,0.025787354
0.0,0.0,0.0,0.10289459,-0.022908771,0.9944284,0.9946923,0.0023697668,-0.102867305,0.0,-0.99973476,-0.023031015,0.0014364545822143082,-0.011133013701438904,0.05640632934570178,0.00026551680159712644,0.00040559339447320447,0.0005904711329691576,0.0,0.0,0.0,0.025741577
0.0,0.0,0.0,0.10289459,-0.022908771,0.9944284,0.9946923,0.0023697668,-0.102867305,0.0,-0.99973476,-0.023031015,-0.017717158699035673,0.0032321962594986098,0.020493304443359506,0.0001756034240939624,0.0004197264087983315,0.0006899852995211094,0.0,0.0,0.0,0.025772095
