type,longitude,latitude,dispositionX,dispositionY,velocityX,velocityY
Raw,0,0,-0.04319386288349669,22.481647014232603,0.0,0.0
Processed,0,0,0.05506690188101225,17.891812226096317,-0.13101435301934528,6.119779717515044
Raw,0,0,-0.9371277094394164,23.165577118503716,0.0,0.0
Processed,0,0,-0.19298175094909492,19.210253449198166,-0.9921946113204287,5.273764892407399
Motor,0,0,0.0,25.038450956344604,0.0,0.0
Raw,0,0,-0.1791932609069633,25.020858821747943,0.0,0.0
Processed,0,0,-0.189534628438562,20.66290479233561,0.013788490042131674,5.810605372549773
Raw,0,0,0.9699998931802396,27.63131631662628,0.0,0.0
Processed,0,0,0.10034900196613838,22.405007673408278,1.1595345216188016,6.968411524290673
Raw,0,0,0.0,0.0,0.0,0.0
Raw,0,0,0.9242934534061567,29.25338159067198,0.0,0.0
Processed,0,0,0.30633511482614295,24.117101152724203,0.8239444514400183,6.8483739172637
Raw,0,0,0.6708441814254746,30.46776378666658,0.0,0.0
Processed,0,0,0.3974623814759759,25.704766811209797,0.3645090665993318,6.3506626339423775
Raw,0,0,0.7667762874934401,31.829703967784223,0.0,0.0
Processed,0,0,0.48979085798034194,27.236001100353405,0.36931390601746417,6.124937156574433
Raw,0,0,0.4620365956832433,33.66561493537818,0.0,0.0
Processed,0,0,0.48285229240606725,28.8434045591096,-0.027754262297098764,6.429613835024782
Motor,0,0,0.0,34.251418113708496,0.0,0.0
Raw,0,0,0.4188318030992799,35.55115495633936,0.0,0.0
Processed,0,0,0.46684717007937043,30.52034215841704,-0.06402048930678728,6.707750397229759
Raw,0,0,0.17449007382912307,35.77040738320655,0.0,0.0
Processed,0,0,0.3937578960168086,31.832858464614418,-0.2923570962502473,5.250065224789509
Raw,0,0,0.23828271890890496,36.402899858958435,0.0,0.0
Processed,0,0,0.3548891017398327,32.97536881320042,-0.1554751771079037,4.570041394344003
Raw,0,0,0.4330199509503665,38.718700821602106,0.0,0.0
Processed,0,0,0.37442181404246616,34.41120181530084,0.07813084921053393,5.743332008401694
Raw,0,0,-0.13361407070771736,40.363921332959656,0.0,0.0
Processed,0,0,0.24741284285492027,35.899381694715544,-0.5080358847501836,5.952719517658807
Raw,0,0,-0.4016076186536306,41.93059410703933,0.0,0.0
Processed,0,0,0.08515772747778255,37.40718479779649,-0.6490204615085509,6.031212412323782
Raw,0,0,-0.8416207157624183,42.326165699011874,0.0,0.0
Processed,0,0,-0.14653688333226766,38.636930023100334,-0.9267784432402009,4.918980901215377
Raw,0,0,0.1532345195495799,43.705012275414454,0.0,0.0
Processed,0,0,-0.07159403261180577,39.903950586178865,0.29977140288184756,5.068082252314127
Motor,0,0,0.0,44.11774039268494,0.0,0.0
Raw,0,0,0.8230170476791594,45.5513226248999,0.0,0.0
Processed,0,0,0.1520587374609355,41.31579359585913,0.8946110802909651,5.647372038721045
Raw,0,0,-0.20615624549786915,46.16721218005423,0.0,0.0
Processed,0,0,0.06250499172123435,42.5286482419079,-0.35821498295880466,4.851418584195102
Raw,0,0,-0.25200429957635295,47.057216631673626,0.0,0.0
Processed,0,0,-0.016122331103162482,43.66079033934933,-0.3145092912975873,4.528568389765724
Raw,0,0,-0.6457502109423376,48.748808972286625,0.0,0.0
Processed,0,0,-0.17352930106295628,44.932794997583656,-0.6296278798391752,5.088018632937292
Raw,0,0,0.9408808047962378,51.380277728745014,0.0,0.0
Processed,0,0,0.10507322540184225,46.544665680373996,1.1144101058591942,6.447482731161358
Raw,0,0,-0.8911046758791106,52.623404514722395,0.0,0.0
Processed,0,0,-0.14397124991839597,48.06435038896109,-0.9961779012809528,6.078738834348371
Raw,0,0,-0.9313073501158373,53.24573829333025,0.0,0.0
Processed,0,0,-0.3408052749677563,49.35969736505338,-0.7873361001974414,5.18138790436916
Motor,0,0,0.0,54.05188202857971,0.0,0.0
Raw,0,0,0.30567489309391327,54.67288470595251,0.0,0.0
Processed,0,0,-0.1791852329523389,50.68799420027817,0.6464801680616696,5.313187340899162
Raw,0,0,-0.791575957901532,56.4462672467569,0.0,0.0
Processed,0,0,-0.3322829141896372,52.12756246189785,-0.6123907249491931,5.758273046478735
Raw,0,0,0.0,0.0,0.0,0.0
Raw,0,0,0.5325633589680199,57.98409394369177,0.0,0.0
Processed,0,0,-0.11607134590022292,53.591695332346326,0.864846273157657,5.856531481793894
Raw,0,0,0.17301704037433518,59.61560790461591,0.0,0.0
Processed,0,0,-0.043799249331583384,55.09767347541373,0.28908838627455813,6.023912572269609
Raw,0,0,0.79298915797957,61.48177380278161,0.0,0.0
Processed,0,0,0.16539785249620498,56.6936985572557,0.8367884073111534,6.384100327367889
Raw,0,0,0.5116045227541459,62.570521571004,0.0,0.0
Processed,0,0,0.2519495200606902,58.16290431069278,0.34620667025794094,5.8768230137483215
Raw,0,0,0.04375200286271763,64.68596549167388,0.0,0.0
Processed,0,0,0.19990014076119705,59.79366960593805,-0.20819751719797264,6.523061180981074
Motor,0,0,0.0,64.51975107192993,0.0,0.0
Raw,0,0,0.06742023309982459,64.92588732290234,0.0,0.0
Processed,0,0,0.16678016384585392,61.076724035179126,-0.13247990766137252,5.1322177169643055
Raw,0,0,0.2532211201497454,66.25191716140431,0.0,0.0
Processed,0,0,0.1883904029218268,62.37052231673542,0.08644095630389148,5.175193126225167
Raw,0,0,0.0,0.0,0.0,0.0
Raw,0,0,-0.6879485323358403,69.97031003123344,0.0,0.0
Processed,0,0,-0.030694330892589994,64.27046924535992,-0.8763389352576672,7.599787714498007
Raw,0,0,-0.0007852903500960018,70.87820230188883,0.0,0.0
Processed,0,0,-0.023217070756966496,65.92240250949214,0.029909040542493992,6.6077330565289
Raw,0,0,-0.20208662775734987,71.61698134887226,0.0,0.0
Processed,0,0,-0.06793446000706234,67.34604721933718,-0.17886955700038337,5.694578839380142
Raw,0,0,0.8237917888120094,74.09199551919843,0.0,0.0
Processed,0,0,0.1549971021977056,69.0325342943025,0.8917262488190718,6.745948299861254
Motor,0,0,0.0,74.67706084251404,0.0,0.0
Raw,0,0,0.31600921032331186,75.29258072394319,0.0,0.0
Processed,0,0,0.19525012922910717,70.59754590171266,0.1610121081256063,6.260046429640681
Raw,0,0,-0.8062100319460006,77.01314986964826,0.0,0.0
Processed,0,0,-0.05511491106466976,72.20144689369656,-1.0014601611751077,6.415603967935567
Raw,0,0,-0.2266969241127681,76.69984844826503,0.0,0.0
Processed,0,0,-0.09801041432669434,73.32604728233868,-0.17158201304809834,4.498401554568488
Raw,0,0,0.6761068465229176,79.59653396374176,0.0,0.0
Processed,0,0,0.09551890088570865,74.89366895268945,0.774117260849612,6.270486681403099
Raw,0,0,-0.15076073215909003,81.02381780776366,0.0,0.0
Processed,0,0,0.033948992624508983,76.426206166458,-0.24627963304479866,6.1301488550741965
Raw,0,0,0.9819927362310084,82.00133077422511,0.0,0.0
Processed,0,0,0.2709599285261338,77.81998731839978,0.9480437436064993,5.575124607767123
Raw,0,0,-0.3967241419404073,83.57057469216876,0.0,0.0
Processed,0,0,0.10403891090949854,79.25763416184202,-0.6676840704665411,5.750587373768951
Motor,0,0,0.0,84.11667466163635,0.0,0.0
Raw,0,0,-0.9528568559109645,83.62768842062829,0.0,0.0
Processed,0,0,-0.16018503079561722,80.35014772653858,-1.056895766820463,4.37005425878624
Raw,0,0,-0.28311503318550013,85.60996339160451,0.0,0.0
Processed,0,0,-0.19091753139308795,81.66510164280507,-0.12293000238988294,5.2598156650659575
Raw,0,0,0.1577223530620786,88.0383457652912,0.0,0.0
Processed,0,0,-0.10375756027929631,83.2584126734266,0.3486398844551666,6.373244122486142
Raw,0,0,0.9636211928470264,88.163152747644,0.0,0.0
Processed,0,0,0.16308712800228437,84.48459769198095,1.0673787531263228,4.904740074217386
Raw,0,0,-0.2336494218350471,89.1133892120697,0.0,0.0
Processed,0,0,0.0639029905429515,85.64179557200313,-0.3967365498373315,4.6287915200887255
Raw,0,0,0.0,0.0,0.0,0.0
Raw,0,0,0.03376472898285199,92.80400561988115,0.0,0.0
Processed,0,0,0.056368425152926616,87.43234808397263,-0.030138261560099522,7.162210047877977
Raw,0,0,0.3679982061240812,93.05190010433721,0.0,0.0
Processed,0,0,0.13427587039571526,88.83723608906378,0.31162978097115457,5.619552020364608
Raw,0,0,-0.2735537082662802,94.3545582737288,0.0,0.0
Processed,0,0,0.03231847573021639,90.21656663523004,-0.4078295786619955,5.5173221846650335
Motor,0,0,0.0,95.23930072784424,0.0,0.0
Raw,0,0,-0.6940829317225914,96.37934765438787,0.0,0.0
Processed,0,0,-0.14928187613298555,91.75726189001949,-0.7264014074528078,6.162781019157819
Raw,0,0,0.8299250359815247,97.933166095427,0.0,0.0
Processed,0,0,0.09551985189564201,93.30123794137137,0.9792069121145102,6.175904205407505
Raw,0,0,-0.48549493490860374,99.3705830454284,0.0,0.0
Processed,0,0,-0.049733844805419425,94.81857421738563,-0.5810147868042457,6.069345104057049
Raw,0,0,0.5208590117403238,99.45146785546498,0.0,0.0
Processed,0,0,0.09291436933101638,95.97679762690547,0.5705928565457432,4.632893638079338
Raw,0,0,-0.7316147655496983,102.59185891620862,0.0,0.0
Processed,0,0,-0.11321791438916229,97.63056294923126,-0.8245291348807147,6.615061289303185
Raw,0,0,-0.29626125611040566,103.58011244305153,0.0,0.0
Processed,0,0,-0.15897874981947313,99.11795032268633,-0.18304334172124337,5.949549493820257
Motor,0,0,0.0,103.80560040473938,0.0,0.0
Raw,0,0,0.5062072865801601,103.8699754701519,0.0,0.0
Processed,0,0,0.007317759280435182,100.30595660955271,0.6651860363996333,4.752025147465531
Raw,0,0,0.27591548429992385,106.41928366346862,0.0,0.0
Processed,0,0,0.07446719053530734,101.83428837303168,0.26859772501948864,6.113327053915896
Raw,0,0,-0.02693994726063731,106.39332286970728,0.0,0.0
Processed,0,0,0.04911540608632118,102.97404699720059,-0.10140713779594465,4.559034496675622
Raw,0,0,0.41152486721800097,107.480233143133,0.0,0.0
Processed,0,0,0.13971777136924113,104.10059353368368,0.3624094611316798,4.506186145932361
Raw,0,0,0.49139573786002066,108.64589220555922,0.0,0.0
Processed,0,0,0.227637262991936,105.23691820165257,0.35167796649077954,4.545298671875571
Raw,0,0,0.3723075517811636,111.40799329000386,0.0,0.0
Processed,0,0,0.2638048351892429,106.7796869737404,0.1446702887892276,6.1710750883513015
Raw,0,0,0.6146577693902258,112.32838582526485,0.0,0.0
Processed,0,0,0.35151806873948865,108.1668616866215,0.35085293420098296,5.548698851524421
Raw,0,0,0.0,0.0,0.0,0.0
Motor,0,0,0.0,114.14732575416566,0.0,0.0
Raw,0,0,0.42396725811898395,114.96822639476676,0.0,0.0
Processed,0,0,0.36963036608436245,109.86720286365782,0.07244918937949518,6.801364708145286
Raw,0,0,0.8593046958173098,115.7063825976863,0.0,0.0
Processed,0,0,0.4920489485175993,111.32699779716494,0.48967432973294733,5.839179734028448
Raw,0,0,0.0,0.0,0.0,0.0
Raw,0,0,0.5954443834027259,118.36557314527072,0.0,0.0
Processed,0,0,0.5178978072388809,113.08664163419138,0.10339543488512648,7.0385753481057804
Raw,0,0,-0.5983172293371879,119.06825782635359,0.0,0.0
Processed,0,0,0.2388440480948637,114.58204568223194,-1.1162150365760688,5.981616192162221
Raw,0,0,-0.8077801439983694,121.51882223618303,0.0,0.0
Processed,0,0,-0.02281199992844457,116.31623982071972,-1.046624192093233,6.93677655395112
Raw,0,0,0.0,0.0,0.0,0.0
Raw,0,0,0.8520344841774918,122.76250550662746,0.0,0.0
Processed,0,0,0.19589962109803954,117.92780624219665,0.8748464841059365,6.446265685907747
Raw,0,0,-0.7882878801021109,124.3819952211074,0.0,0.0
Processed,0,0,-0.05014725420199806,119.54135348692434,-0.9841875012001504,6.454188978910736
Motor,0,0,0.0,125.74749946594237,0.0,0.0
Raw,0,0,0.3919600926989628,127.28559802539068,0.0,0.0
Processed,0,0,0.06037958252324216,121.47741462154093,0.4421073469009609,7.744244538466376
Raw,0,0,0.13193915303110537,127.11259905398023,0.0,0.0
Processed,0,0,0.07826947515020796,122.88621072965077,0.07155957050786321,5.63518443243936
Raw,0,0,-0.39841170665555947,128.61950987881028,0.0,0.0
Processed,0,0,-0.040900820301233896,124.31953551694065,-0.47668118180576746,5.733299149159507
Raw,0,0,0.6814958421727761,131.09423687600975,0.0,0.0
Processed,0,0,0.1396983453172686,126.01321085670793,0.72239666247401,6.774701359069127
Raw,0,0,0.9467341031653258,132.5427459037624,0.0,0.0
Processed,0,0,0.3414572847792829,127.64559461847155,0.8070357578480571,6.52953504705448
Raw,0,0,-0.740625511917,132.72908314763407,0.0,0.0
Processed,0,0,0.07093658560521215,128.9164667507622,-1.082082796696283,5.083488529162594
Motor,0,0,0.0,134.0681540966034,0.0,0.0
Raw,0,0,-0.8084009570546449,133.5033498776679,0.0,0.0
Processed,0,0,-0.14889780005975212,130.06318753248863,-0.8793375426598571,4.586883126905718
Raw,0,0,0.0,0.0,0.0,0.0
Raw,0,0,0.6428191470855389,136.94232865779654,0.0,0.0
Processed,0,0,0.049031436726570635,131.7829728138156,0.791716947145291,6.87914112530791
Raw,0,0,0.0,0.0,0.0,0.0
Raw,0,0,-0.8971465612844496,140.4927608287731,0.0,0.0
Processed,0,0,-0.1875130627761844,133.96041981755496,-0.9461779980110201,8.70978801495744
Raw,0,0,0.7688666928421461,141.12716089916015,0.0,0.0
Processed,0,0,0.051581876128398235,135.75210508795627,0.9563797556183306,7.16674108160521
Raw,0,0,0.4597980476154939,141.60163050286843,0.0,0.0
Processed,0,0,0.15363591900017215,137.2144864416843,0.40821617148709566,5.8495254149121365
Raw,0,0,0.652605882687725,142.96185748758347,0.0,0.0
Processed,0,0,0.27837840992206037,138.6513292031591,0.49896996368755286,5.747371045899172
Motor,0,0,0.0,144.68446135520935,0.0,0.0
Raw,0,0,-0.5989726259544661,144.77194147168626,0.0,0.0
Processed,0,0,0.059040650952928764,140.18148227029087,-0.8773510358765264,6.120612268527111
Raw,0,0,-0.11558143363826878,147.1471942652471,0.0,0.0
Processed,0,0,0.015385129805129377,141.92291026902993,-0.17462208459119755,6.965711994956223
Raw,0,0,-0.4145092642439452,147.71249704768874,0.0,0.0
Processed,0,0,-0.09208846870713927,143.37030696369465,-0.4298943940490746,5.789586778658872
Raw,0,0,0.15068280492258013,148.4791353917627,0.0,0.0
Processed,0,0,-0.03139565029970942,144.64751407071165,0.2427712736297194,5.108828428068023
Raw,0,0,-0.2650860991014925,149.02499833839886,0.0,0.0
Processed,0,0,-0.08981826250015519,145.74188513763346,-0.23369044880178308,4.377484267687237
Raw,0,0,2.365057090322315,149.89827518585233,0.0,0.0
Processed,0,0,0.5239005757054624,146.78098264968818,2.4548753528224707,4.156390048218896
Raw,0,0,2.817511743372395,149.29840456642907,0.0,0.0
Processed,0,0,1.0973033676221955,147.4103381288734,2.293611167666932,2.5174219167408864
Raw,0,0,3.6661784962472574,150.08913521418015,0.0,0.0
Processed,0,0,1.739522149778461,148.0800374002001,2.568875128625062,2.678797085306769
Raw,0,0,4.711449076633185,149.29978883230672,0.0,0.0
Processed,0,0,2.482503881492142,148.38497525822675,2.9719269268547235,1.219751432106591
Raw,0,0,7.813717874192111,150.9709824659415,0.0,0.0
Processed,0,0,3.815307379667134,149.03147706015542,5.331213992699968,2.586007207714715
Motor,0,0,7.426204681396484,150.0,0.0,0.0
Raw,0,0,8.425147063457395,149.83994987144322,0.0,0.0
Processed,0,0,4.9677673006147,149.23359526297736,4.609839683790263,0.8084728112877428
Raw,0,0,10.525455829837071,149.6300963393796,0.0,0.0
Processed,0,0,6.3571894329202925,149.33272053207793,5.557688529222371,0.3965010764022736
Raw,0,0,10.575494993399984,150.74677152119835,0.0,0.0
Processed,0,0,7.411765823040215,149.68623327935802,4.218305560479688,1.4140509891203692
Raw,0,0,12.979505751750967,149.63113567972616,0.0,0.0
Processed,0,0,8.803700805217904,149.67245887945006,5.567739928710758,-0.05509759963183569
Raw,0,0,14.018446745906449,150.67982312015093,0.0,0.0
Processed,0,0,10.10738729039004,149.92429993962529,5.214745940688545,1.0073642407008947
Raw,0,0,14.96838084671868,149.99671422124402,0.0,0.0
Processed,0,0,11.3226356794722,149.94240351002998,4.860993556328637,0.07241428161876229
Raw,0,0,16.476625421889576,150.01856522657476,0.0,0.0
Processed,0,0,12.611133115076544,149.96144393916617,5.15398974241738,0.07616171654478876
Raw,0,0,18.31317160377323,149.93396914941286,0.0,0.0
Processed,0,0,14.036642737250716,149.95457524172784,5.702038488696687,-0.02747478975334161
Motor,0,0,18.027151823043823,150.0,0.0,0.0
Raw,0,0,19.52471523635683,149.02939874629655,0.0,0.0
Processed,0,0,15.408660862027244,149.72328111787002,5.48807249910611,-0.9251764954312875
Raw,0,0,21.20020497018772,150.79560243845705,0.0,0.0
Processed,0,0,16.85654688906736,149.9913614480168,5.7915441081604655,1.0723213205870934
Raw,0,0,21.98533281322531,150.95359723073753,0.0,0.0
Processed,0,0,18.138743370106848,150.23192039369698,5.1287859241579525,0.9622357827207679
Raw,0,0,22.817155184738773,150.35872288534637,0.0,0.0
Processed,0,0,19.30834632376483,150.2636210166093,4.678411814631929,0.12680249164930046
Raw,0,0,23.874405251944776,149.19211473262177,0.0,0.0
Processed,0,0,20.449861055809816,149.99574444561242,4.566058928179942,-1.07150628398756
Raw,0,0,24.936030654545505,150.17172677221126,0.0,0.0
Processed,0,0,21.571403455493737,150.03974002726213,4.486169598735685,0.1759823265988416
Raw,0,0,26.052494029783976,149.2082551797909,0.0,0.0
Processed,0,0,22.691676099066296,149.83186881539433,4.481090574290235,-0.831484847471188
Raw,0,0,28.38983691896643,149.71164474843124,0.0,0.0
Processed,0,0,24.11621630404133,149.80181279865354,5.698160819900139,-0.12022406696314647
Motor,0,0,28.458518981933594,150.0,0.0,0.0
Raw,0,0,29.30391925225636,149.3398436826288,0.0,0.0
Processed,0,0,25.41314204109509,149.68632051964735,5.187702948215033,-0.4619691160247612
Raw,0,0,31.453812428260253,150.03211569384786,0.0,0.0
Processed,0,0,26.92330963788638,149.7727693131975,6.040670387165164,0.3457951742005889
Raw,0,0,31.702332121643586,150.59150745017126,0.0,0.0
Processed,0,0,28.11806525882568,149.97745384744093,4.779022483757203,0.8187381369737068
Raw,0,0,34.4114836246941,150.64262979240837,0.0,0.0
Processed,0,0,29.691419850292785,150.1437478336828,6.293418365868419,0.6651759449674728
Raw,0,0,34.414654050384534,149.70127217305617,0.0,0.0
Processed,0,0,30.87222840031572,150.03312891852613,4.723234200091738,-0.44247566062665555
Raw,0,0,36.72373061280078,149.54016839902442,0.0,0.0
Processed,0,0,32.335103953436985,149.9098887886507,5.851502212485059,-0.4929605195017075
Raw,0,0,37.50580987233675,150.05658007747778,0.0,0.0
Processed,0,0,33.627780433161924,149.94656161085746,5.170705918899756,0.14669128882701443
Motor,0,0,38.540892601013184,150.0,0.0,0.0
Raw,0,0,0.0,0.0,0.0,0.0
Raw,0,0,41.12066089239085,149.47521091388887,0.0,0.0
Processed,0,0,35.501000547969156,149.82872393661532,7.492880459228928,-0.4713506969685568
Raw,0,0,40.89950524003512,150.53150549997503,0.0,0.0
Processed,0,0,36.850626720985645,150.00441932745525,5.398504692065956,0.7027815633597356
Raw,0,0,42.44961191888985,150.88538953099956,0.0,0.0
Processed,0,0,38.250373020461694,150.22466187834132,5.598985197904199,0.8809702035442797
Raw,0,0,44.28820681538522,150.85362653623707,0.0,0.0
Processed,0,0,39.75983146919258,150.38190304281528,6.037833794923529,0.6289646578958354
Raw,0,0,45.858751333846385,150.52072228200973,0.0,0.0
Processed,0,0,41.284561435356025,150.41660785261388,6.098919864653794,0.13881923919439032
Raw,0,0,47.260356116596014,150.18456241079951,0.0,0.0
Processed,0,0,42.77851010566602,150.3585964921603,5.975794681239989,-0.2320454418143072
Raw,0,0,47.964104322807415,150.50397754039622,0.0,0.0
Processed,0,0,44.074908659951376,150.39494175421927,5.185594217141414,0.14538104823589038
Motor,0,0,48.37487578392029,150.0,0.0,0.0
Raw,0,0,48.642029551507385,149.05229726725508,0.0,0.0
Processed,0,0,45.21668888284038,150.05928063247822,4.567120891556016,-1.3426444869642182
Raw,0,0,50.28358359025489,150.53914928950022,0.0,0.0
Processed,0,0,46.48341255969401,150.1792477967337,5.066894707414519,0.4798686570219388
Raw,0,0,51.480887571549275,149.8177684144201,0.0,0.0
Processed,0,0,47.73278131265782,150.0888779511553,4.997475011855244,-0.3614793823136324
Raw,0,0,53.48134118029788,150.33430392475938,0.0,0.0
Processed,0,0,49.16992127956783,150.15023444455633,5.74855986764004,0.2454259736041422
Raw,0,0,54.35718203767933,150.30411412967368,0.0,0.0
Processed,0,0,50.46673646909571,150.1887043658357,5.187260758111506,0.1538796851174311
Raw,0,0,57.07950378741473,150.58012799473278,0.0,0.0
Processed,0,0,52.11992829867546,150.28656027305996,6.612767318319015,0.39142362889708693
Raw,0,0,0.0,0.0,0.0,0.0
Motor,0,0,57.67353057861328,150.0,0.0,0.0
Raw,0,0,59.69969987030957,150.6528373619625,0.0,0.0
Processed,0,0,54.01487119158399,150.3781295452856,7.579771571634126,0.3662770889025069
Raw,0,0,60.05480756263302,150.5874018686531,0.0,0.0
Processed,0,0,55.524855284346245,150.4304476261275,6.039936371049009,0.2092723233675997
Raw,0,0,61.757797661578,150.4436566834677,0.0,0.0
Processed,0,0,57.08309087865418,150.43374989046254,6.232942377231751,0.013209057340191066
Raw,0,0,61.83515161623525,150.3101547757887,0.0,0.0
Processed,0,0,58.271106063049444,150.40285111179406,4.752060737581047,-0.12359511467388984
Raw,0,0,0.0,0.0,0.0,0.0
Raw,0,0,65.2008089964877,150.7549466100198,0.0,0.0
Processed,0,0,60.00353179640901,150.4908749863505,6.92970293343825,0.35209549822570807
Raw,0,0,66.2148392168694,150.16777435469447,0.0,0.0
Processed,0,0,61.55635865152411,150.4100998284365,6.2113074204604,-0.3231006316559615
Raw,0,0,0.0,0.0,0.0,0.0
Motor,0,0,69.08567786216736,150.0,0.0,0.0
Raw,0,0,68.71061697605273,150.5529329489643,0.0,0.0
Processed,0,0,63.344923232656264,150.44580810856846,7.154258324528627,0.14283312052782549
Raw,0,0,70.64250101285432,150.73417491841167,0.0,0.0
Processed,0,0,65.16931767770578,150.51789981102925,7.297577780198054,0.28836680984318264
Raw,0,0,72.43302199379004,149.78907229623465,0.0,0.0
Processed,0,0,66.98524375672685,150.3356929323306,7.263704316084272,-0.7288275147946024
Raw,0,0,72.49980523276537,149.19208278374427,0.0,0.0
Processed,0,0,68.36388412573648,150.049790395184,5.514561476038523,-1.14361014858639
Raw,0,0,74.47285711964341,150.5764132905488,0.0,0.0
Processed,0,0,69.8911273742132,150.1814461190252,6.108972993906889,0.5266228953647669
Raw,0,0,75.50497785951192,150.5968705455325,0.0,0.0
Processed,0,0,71.29458999553788,150.28530222565203,5.613850485298713,0.415424426507343
Raw,0,0,76.7308059803483,150.60610948792123,0.0,0.0
Processed,0,0,72.65364399174048,150.36550404121934,5.436215984810417,0.32080726226922707
Raw,0,0,78.6860935882908,149.8652389155646,0.0,0.0
Processed,0,0,74.16175639087807,150.24043775980567,6.03244959655035,-0.5002651256546642
Motor,0,0,78.92625212669373,150.0,0.0,0.0
Raw,0,0,79.37028766016805,150.20105768412276,0.0,0.0
Processed,0,0,75.46388920820057,150.23059274088496,5.208531269290006,-0.03938007568285684
Raw,0,0,81.16796103026066,149.54095563187633,0.0,0.0
Processed,0,0,76.88990716371559,150.05818346363282,5.704071822060087,-0.6896371090085722
Raw,0,0,82.0540686852625,149.26866934917783,0.0,0.0
Processed,0,0,78.18094754410232,149.86080493501908,5.16416152154693,-0.7895141144549598
Raw,0,0,82.59309670738885,150.27065457665955,0.0,0.0
Processed,0,0,79.28398483492396,149.9632673454292,4.412149163286529,0.4098496416404487
Raw,0,0,83.9772073306918,150.2134746733314,0.0,0.0
Processed,0,0,80.45729045886591,150.02581917740474,4.693222495767827,0.250207327902217
Raw,0,0,87.12770495046941,149.85250381108173,0.0,0.0
Processed,0,0,82.12489408176678,149.982490335824,6.670414491603481,-0.1733153663229814
Raw,0,0,88.47964969841495,150.68846982090915,0.0,0.0
Processed,0,0,83.71358298592882,150.1589852070953,6.354755616648163,0.7059794850852086
Motor,0,0,88.24358463287354,150.0,0.0,0.0
Raw,0,0,87.97987800877186,149.66443511927872,0.0,0.0
Processed,0,0,84.78015674163959,150.03534768514118,4.266295022843053,-0.4945500878164921
Raw,0,0,90.12652368494436,149.84658077091083,0.0,0.0
Processed,0,0,86.11674847746578,149.9881559565836,5.3463669433047585,-0.1887669142303139
Raw,0,0,90.66919031462493,149.07346194333394,0.0,0.0
Processed,0,0,87.25485893675557,149.75948245327118,4.552441837159165,-0.9146940132496866
Raw,0,0,93.04855450473565,149.85922639583194,0.0,0.0
Processed,0,0,88.70328282875059,149.78441843891136,5.79369556798008,0.09974394256073538
Raw,0,0,94.07275773328644,150.1701495389994,0.0,0.0
Processed,0,0,90.04565155488454,149.88085121393337,5.369474904535821,0.38573110008803724
Raw,0,0,96.4797269703675,149.6309165825512,0.0,0.0
Processed,0,0,91.65417040875528,149.81836755608782,6.434075415482937,-0.24993463138218885
Raw,0,0,96.78569963208159,150.18382226334893,0.0,0.0
Processed,0,0,92.93705271458686,149.90973123290308,5.131529223326311,0.3654547072610512
Motor,0,0,98.17500710487366,150.0,0.0,0.0
Raw,0,0,97.8080693832171,150.40209464094173,0.0,0.0
Processed,0,0,94.15480688174442,150.03282208491274,4.871016668630261,0.49236340803861367
